Date,Slot No.,AVG PM1,AVG PM2.5,AVG PM10,Temp,RH,,,
05/01/2022,SLOT-9,11.85083333,20.323,39.0635,27.16333333,47.27833333,38.93220339,65.89830508,76.20338983
05/01/2022,SLOT-10,10.20559322,18.48966102,41.82881356,26.7559322,49.29661017,35.47457627,58.54237288,72.06779661
05/01/2022,SLOT-11,9.326603774,14.38641509,27.41943396,28.40754717,45.67358491,34.61363636,53.38636364,67.59090909
05/01/2022,SLOT-12,7.837166667,10.473,17.04583333,31.85666667,38.52333333,0,0,0
05/01/2022,SLOT-13,6.622166667,8.888833333,15.28466667,36.01833333,32.785,30.77777778,47.88888889,60.88888889
05/01/2022,SLOT-14,6.379833333,8.819,15.52333333,39.6,25.32166667,29.49152542,46.98305085,59.10169492
05/01/2022,SLOT-15,5.499833333,7.579166667,13.26983333,44.70833333,19.08,27.05084746,43.40677966,53.84745763
05/01/2022,SLOT-16,6.463666667,9.005666667,16.6285,42.37666667,20.10333333,29.01694915,46.30508475,58.30508475
05/01/2022,SLOT-17,9.520172414,13.14758621,21.83568966,38.20172414,23.85,33.83050847,54.93220339,69.05084746
05/01/2022,SLOT-18,11.19366667,16.2995,29.184,37.82333333,23.125,37.98305085,63.74576271,74.59322034
05/01/2022,SLOT-19,12.9295,19.41216667,34.79766667,36.44666667,31.94166667,38.63793103,67.13793103,77.25862069
05/01/2022,SLOT-20,15.113,23.25583333,43.72633333,34.31,36.235,41.83050847,73.47457627,83.47457627
05/01/2022,SLOT-21,17.124,27.313,46.737,33.42333333,43.00833333,46.10169492,79.93220339,89.55932203
05/01/2022,SLOT-22,19.92383333,34.96533333,64.44916667,31.25666667,48.045,47.42372881,83.79661017,95.3559322
05/01/2022,SLOT-22,19.92383333,34.96533333,64.44916667,31.25666667,48.045,47.42372881,83.79661017,95.3559322
05/01/2022,SLOT-24,22.112,36.07816667,53.08766667,30.28,50.81166667,55.3559322,95.3559322,106
06/01/2022,SLOT-1,22.32559322,36.4559322,51.15135593,29.72372881,52.05762712,50.72413793,89.55172414,99.34482759
06/01/2022,SLOT-2,22.125,35.878,48.17066667,29.07833333,54.305,46.57627119,81.89830508,92
06/01/2022,SLOT-3,18.14,28.54133333,39.99433333,28.69666667,55.13166667,40.59322034,72.76271186,81.40677966
06/01/2022,SLOT-4,18.69883333,29.68316667,41.592,27.79833333,57.86833333,39.77966102,71.83050847,80.54237288
06/01/2022,SLOT-5,20.32566667,33.99383333,52.27666667,27.33833333,56.40333333,43.82758621,79.15517241,88.56896552
06/01/2022,SLOT-6,21.65366667,37.25733333,56.034,27.12333333,55.96333333,46.45762712,82.91525424,93.08474576
06/01/2022,SLOT-7,20.402,33.66233333,47.44866667,26.805,56.59833333,45.01694915,79.91525424,89.69491525
06/01/2022,SLOT-8,17.70566667,27.888,39.03666667,26.585,56.905,44.3220339,77.77966102,86.10169492
06/01/2022,SLOT-9,12.94383333,19.69083333,31.0425,26.13666667,58.335,40.74576271,67.6440678,77.27118644
06/01/2022,SLOT-10,9.8495,14.81166667,28.477,26.05,56.61333333,40.05084746,63.18644068,73.81355932
06/01/2022,SLOT-11,7.23,10.04644068,17.65033898,27.52881356,51.36779661,33.89795918,51.55102041,65.02040816
06/01/2022,SLOT-12,6.304333333,8.731,15.9945,32.73833333,38.58,0,0,0
06/01/2022,SLOT-13,6.5415,9.09,18.77166667,38.015,29.53,33.25,50.625,64.125
06/01/2022,SLOT-14,7.291833333,10.15816667,19.5545,41.24833333,20.605,31.61016949,50.20338983,63.50847458
06/01/2022,SLOT-15,7.099833333,9.948166667,20.85616667,44.54,17.98166667,30.10169492,48.08474576,60.77966102
06/01/2022,SLOT-16,8.117,11.608,21.33516667,40.95166667,21.72666667,33.25423729,53.38983051,67.54237288
06/01/2022,SLOT-17,8.560333333,12.034,21.3725,35.22833333,26.13666667,34.57627119,56.13559322,69.44067797
06/01/2022,SLOT-18,9.027,12.76,21.27116667,35.72833333,28.68833333,36.05172414,59.48275862,72.18965517
06/01/2022,SLOT-19,11.65266667,16.79,28.2705,35.13333333,31.01166667,44.45762712,74.3220339,84.18644068
06/01/2022,SLOT-20,15.65766667,23.27466667,37.282,33.53666667,35.2,52.98305085,89.76271186,98.98305085
06/01/2022,SLOT-21,24.8435,42.258,64.5805,31.88333333,40.88333333,62.27118644,108.4576271,122.6779661
06/01/2022,SLOT-22,29.14933333,50.87366667,69.78216667,30.845,45.61833333,63.96610169,113.220339,128.3559322
06/01/2022,SLOT-22,29.14933333,50.87366667,69.78216667,30.845,45.61833333,63.96610169,113.220339,128.3559322
06/01/2022,SLOT-24,29.70083333,51.217,75.95183333,30.05666667,53.6,65,114.5254237,128.0847458
07/01/2022,SLOT-1,23.39220339,38.11644068,55.20779661,29.88813559,54.95932203,55.96551724,96.56896552,107
07/01/2022,SLOT-2,20.93733333,34.27633333,49.2215,29.13833333,57.21666667,49.52542373,87.74576271,97.3559322
07/01/2022,SLOT-3,20.50516667,33.14683333,45.709,28.27666667,57.76166667,47.89830508,84.40677966,94.01694915
07/01/2022,SLOT-4,19.78733333,31.25683333,42.298,27.93833333,56.3,45.38983051,79.62711864,88.25423729
07/01/2022,SLOT-5,20.02116667,31.67383333,41.89183333,27.52,56.47,45.01694915,78.81355932,88.11864407
07/01/2022,SLOT-6,25.80016667,43.36116667,57.7665,26.82666667,57.13666667,53.93220339,95.22033898,105.9661017
07/01/2022,SLOT-7,22.62083333,36.68583333,47.93883333,26.415,56.86166667,49.13559322,87.25423729,97.89830508
07/01/2022,SLOT-8,21.73616667,34.85933333,45.99833333,26.01166667,58.85333333,47.60784314,84.19607843,93.2745098
07/01/2022,SLOT-9,15.03383333,22.44416667,35.28916667,25.79333333,60.02166667,45.41880342,77.32478632,85.36752137
07/01/2022,SLOT-10,10.71233333,15.58833333,27.84233333,25.88666667,58.95833333,44.1097561,73.18292683,82
07/01/2022,SLOT-11,8.073333333,11.4975,23.46433333,27.765,54.05,53.71153846,85.84615385,97.03846154
07/01/2022,SLOT-12,7.906833333,11.15683333,21.2485,31.28166667,44.45166667,0,0,0
07/01/2022,SLOT-13,8.472166667,11.57783333,22.42416667,37.11833333,32.51,29,45.22222222,57.11111111
07/01/2022,SLOT-14,9.5285,13.05283333,22.169,41.69166667,25.42666667,29.10169492,45.81355932,57.62711864
07/01/2022,SLOT-15,8.018474576,11.02338983,17.98847458,47.74237288,20.76440678,28.23728814,45.40677966,57.20338983
07/01/2022,SLOT-16,7.556,10.53,17.9525,44.39333333,25.80333333,23.88135593,38.22033898,47.3220339
07/01/2022,SLOT-17,10.36716667,14.417,23.53516667,38.85333333,32.525,15.03448276,22.94827586,25.5
07/01/2022,SLOT-18,11.508,16.30533333,28.12416667,38.54833333,29.44666667,20.79661017,32.81355932,38.42372881
07/01/2022,SLOT-19,13.26,18.9645,28.52633333,38.09,31.65833333,29.52542373,48.11864407,60.79661017
07/01/2022,SLOT-20,17.62916667,26.37816667,41.41183333,36.595,35.43333333,31.66101695,51.47457627,65.49152542
07/01/2022,SLOT-21,19.63266667,30.631,45.5895,33.535,39.535,34.3220339,57.3220339,70.79661017
07/01/2022,SLOT-22,24.266,44.68866667,110.3155,31.285,45.93166667,36.37288136,64.38983051,76.3559322
07/01/2022,SLOT-22,24.266,44.68866667,110.3155,31.285,45.93166667,36.37288136,64.38983051,76.3559322
07/01/2022,SLOT-24,22.60633333,37.16216667,53.85933333,30.105,51.03833333,38.59322034,66.57627119,76.93220339
08/01/2022,SLOT-1,23.94881356,39.00016949,53.48355932,29.70508475,54.18305085,,,
08/01/2022,SLOT-2,23.26783333,37.68716667,49.9875,28.905,54.08666667,,,
08/01/2022,SLOT-3,22.1835,35.5095,45.77916667,28.69833333,53.80333333,,,
08/01/2022,SLOT-4,21.09133333,33.37083333,42.89133333,28.06833333,55.455,,,
08/01/2022,SLOT-5,25.02916667,41.34133333,51.84183333,27.55166667,56.72333333,,,
08/01/2022,SLOT-6,26.6925,45.07116667,57.76483333,27.20666667,56.49666667,,,
08/01/2022,SLOT-7,25.8185,43.20283333,56.2915,26.91166667,56.79333333,,,
08/01/2022,SLOT-8,25.5565,42.629,55.54883333,25.955,61.16166667,,,
08/01/2022,SLOT-9,20.89033333,32.7675,44.6875,25.95,61.26166667,,,
08/01/2022,SLOT-10,16.58833333,24.51833333,35.38016667,26.10333333,60.70833333,,,
08/01/2022,SLOT-11,17.16583333,25.89316667,36.72316667,26.98166667,58.93833333,,,
08/01/2022,SLOT-12,8.931,11.89383333,18.00433333,30.37333333,51.84333333,,,
08/01/2022,SLOT-13,6.094666667,7.802666667,11.89716667,36.41666667,40.50666667,,,
08/01/2022,SLOT-14,6.932333333,9.224666667,14.35033333,42.64166667,29.97666667,,,
08/01/2022,SLOT-15,6.844166667,9.220333333,15.153,45.46333333,25.13333333,,,
08/01/2022,SLOT-16,5.309833333,7.199,12.47533333,46.24666667,24.005,,,
08/01/2022,SLOT-17,2.794333333,3.894666667,6.993666667,39.18833333,31.21,,,
08/01/2022,SLOT-18,4.09,5.746666667,10.00833333,38.63833333,30.66666667,,,
08/01/2022,SLOT-19,8.257666667,11.87483333,19.49383333,38.30666667,26.11833333,,,
08/01/2022,SLOT-20,10.24416667,14.86366667,21.961,36.93166667,25.79166667,,,
08/01/2022,SLOT-21,12.34666667,18.6825,30.264,33.71833333,34.45833333,,,
08/01/2022,SLOT-22,15.60566667,25.67116667,39.47733333,31.21166667,45.715,,,
08/01/2022,SLOT-22,15.60566667,25.67116667,39.47733333,31.21166667,45.715,,,
08/01/2022,SLOT-24,14.8565,24.5325,37.78733333,29.25,51.965,,,
09/01/2022,SLOT-1,11.31355932,17.62949153,26.9820339,29.06949153,52.61016949,33.86206897,55.53448276,70.36206897
09/01/2022,SLOT-2,10.45466667,15.85766667,23.507,28.66333333,52.79833333,31.05084746,50.50847458,64.10169492
09/01/2022,SLOT-3,9.6815,14.36416667,20.66883333,28.06833333,51.92,29.08474576,47.55932203,60.20338983
09/01/2022,SLOT-4,9.692,14.3405,19.408,27.98166667,51.17166667,28.06896552,46.65517241,59.55172414
09/01/2022,SLOT-5,9.540166667,14.0355,18.84466667,27.37833333,51.77,27.6779661,45.45762712,58
09/01/2022,SLOT-6,9.571833333,14.07816667,18.33266667,27.03333333,52.22,26.71186441,43.98305085,55.45762712
09/01/2022,SLOT-7,8.750166667,12.72683333,16.945,26.745,52.99,25.25423729,41.94915254,52.77966102
09/01/2022,SLOT-8,10.18766667,15.356,21.04483333,26.515,53.02166667,27.89830508,45.18644068,57.10169492
09/01/2022,SLOT-9,8.464833333,12.23,17.46816667,26.25666667,53.51333333,28.16949153,44.57627119,55.6779661
09/01/2022,SLOT-10,7.082333333,10.07316667,15.55066667,26.07833333,54.21,27.30508475,42.49152542,52.81355932
09/01/2022,SLOT-11,5.543166667,7.498666667,11.03216667,27.25833333,53.31,23.28571429,35.26530612,42.44897959
09/01/2022,SLOT-12,4.135166667,5.636833333,9.039666667,31.16833333,44.51666667,0,0,0
09/01/2022,SLOT-13,3.001333333,4.138833333,7.062166667,37.81833333,34.72166667,18.66666667,29,31.16666667
09/01/2022,SLOT-14,3.209166667,4.670833333,9.107,45.095,24.91,18.96610169,28.38983051,31.81355932
09/01/2022,SLOT-15,3.512833333,5.191333333,9.821166667,48.92666667,19.86666667,18.38983051,28.6440678,32.37288136
09/01/2022,SLOT-16,4.232833333,6.0685,11.34633333,45.88833333,23.045,20.33898305,31.96610169,36.62711864
09/01/2022,SLOT-17,4.390166667,6.204,9.919833333,39.43666667,30.87166667,22.77966102,35.6440678,42.76271186
09/01/2022,SLOT-18,5.4685,7.860333333,12.96166667,38.405,34.865,23.28813559,37.01694915,45.13559322
09/01/2022,SLOT-19,7.323666667,10.89066667,18.48716667,36.65333333,36.99666667,24.6779661,40.22033898,50.15254237
09/01/2022,SLOT-20,8.236166667,12.81066667,21.975,35.42833333,39.66,26.05084746,41.84745763,52.20338983
09/01/2022,SLOT-21,7.853166667,13.37816667,28.493,33.56,47.125,27.5862069,43.29310345,54.0862069
09/01/2022,SLOT-22,7.292666667,12.82916667,31.14966667,31.76666667,52.525,29.30508475,45.57627119,57.52542373
09/01/2022,SLOT-22,7.292666667,12.82916667,31.14966667,31.76666667,52.525,29.30508475,45.57627119,57.52542373
09/01/2022,SLOT-24,11.98066667,22.83566667,50.064,30.12333333,56.29833333,33.10169492,52.81355932,67.45762712
10/01/2022,SLOT-1,12.04186441,22.71440678,47.52152542,29.6220339,56.47118644,34.75862069,54.77586207,69.20689655
10/01/2022,SLOT-2,12.68433333,23.28883333,45.504,29.18333333,58.75666667,40.49152542,64.37288136,75.89830508
10/01/2022,SLOT-3,14.19283333,26.07516667,52.59516667,28.50333333,59.81,42.44067797,66.88135593,77.55932203
10/01/2022,SLOT-4,15.44833333,28.40416667,45.88566667,28.20833333,60.045,33.05084746,52.79661017,67.30508475
10/01/2022,SLOT-5,15.90933333,29.14016667,43.11316667,28.28166667,60.24,31.84482759,50.93103448,65.32758621
10/01/2022,SLOT-6,20.16766667,43.67483333,166.2165,27.655,62.36833333,39.15254237,65.76271186,77.55932203
10/01/2022,SLOT-7,19.18816667,37.43066667,58.274,27.43166667,62.55,41.11864407,68.30508475,79.96610169
10/01/2022,SLOT-8,10.77133333,18.44916667,33.87016667,27.28333333,62.44166667,37.71186441,59.77966102,72.3559322
10/01/2022,SLOT-9,8.085666667,13.08366667,22.7335,27.19833333,62.35166667,34.71186441,54.30508475,68.25423729
10/01/2022,SLOT-10,6.705833333,11.11433333,20.313,26.61333333,60.85666667,31.89830508,47.61016949,61
10/01/2022,SLOT-11,5.325166667,9.5045,19.62666667,28.55333333,53.26166667,30.06,44.12,54.8
10/01/2022,SLOT-12,3.444833333,5.933,12.38083333,33.73333333,41.635,0,0,0
10/01/2022,SLOT-13,3.276333333,5.649333333,11.99233333,37.49166667,34.42166667,23.7,33.95,39.55
10/01/2022,SLOT-14,2.373833333,5.2595,15.67883333,41.41166667,28.98833333,22.22033898,31.38983051,35.96610169
10/01/2022,SLOT-15,1.762833333,4.5475,15.5935,45.85666667,21.92666667,20.05084746,26.62711864,28.71186441
10/01/2022,SLOT-16,1.678,4.8355,17.37366667,41.46166667,26.58166667,19.74576271,25.86440678,28
10/01/2022,SLOT-17,1.773833333,4.982833333,18.275,36.94166667,32.53833333,19.93220339,26.20338983,28.49152542
10/01/2022,SLOT-18,2.292166667,5.703833333,18.995,34.95,36.00166667,21.88135593,30.83050847,34.72881356
10/01/2022,SLOT-19,2.540166667,6.478333333,22.949,34.03166667,38.77166667,22.52542373,32.61016949,37.52542373
10/01/2022,SLOT-20,2.7985,6.740666667,22.10116667,33,41.54166667,25.71186441,37.06779661,44.61016949
10/01/2022,SLOT-21,3.518333333,7.685333333,24.02533333,30.935,46.02333333,30.23728814,44.03389831,53.86440678
10/01/2022,SLOT-22,3.7605,7.863833333,22.46733333,30.32666667,48.88,32.34482759,46.67241379,58.06896552
10/01/2022,SLOT-22,3.7605,7.863833333,22.46733333,30.32666667,48.88,32.34482759,46.67241379,58.06896552
10/01/2022,SLOT-24,16.0605,30.0195,58.208,29.14166667,50.64666667,53.72881356,89.57627119,103.3050847
11/01/2022,SLOT-1,15.74237288,31.09067797,61.14745763,28.40677966,51.46271186,53.37931034,87.55172414,100.5862069
11/01/2022,SLOT-2,10.51833333,20.01283333,39.5575,27.79166667,52.49166667,45.83050847,69.10169492,78.49152542
11/01/2022,SLOT-3,7.820333333,14.36066667,31.11083333,27.06833333,55.32,46.94915254,66.74576271,75.69491525
11/01/2022,SLOT-4,6.836333333,12.25783333,28.20816667,26.69166667,55.90333333,44.74576271,63.86440678,73.76271186
11/01/2022,SLOT-5,11.439,19.41083333,36.658,26.195,58.12833333,48.33898305,76.72881356,87.03389831
11/01/2022,SLOT-6,14.15883333,29.5115,54.1345,25.68,56.61333333,49.49152542,76.69491525,86.49152542
11/01/2022,SLOT-7,8.358,16.92033333,43.2375,25.15333333,56.39,39.96610169,61.06779661,72.72881356
11/01/2022,SLOT-8,5.316833333,10.01633333,24.051,25.16166667,55.48166667,38.17241379,55.81034483,68.31034483
11/01/2022,SLOT-9,3.4045,6.7555,18.40333333,24.73,56.895,29.33898305,42.52542373,52.40677966
11/01/2022,SLOT-10,4.365932203,8.32,21.11932203,25.12372881,54.21694915,28.06779661,40.6779661,50.50847458
11/01/2022,SLOT-11,3.494137931,6.726724138,17.7887931,27.24137931,49.47931034,26.3220339,37.23728814,45.71186441
11/01/2022,SLOT-12,1.677931034,4.109310345,14.92931034,32.25344828,39.77586207,21.92982456,28.85964912,31.52631579
11/01/2022,SLOT-13,1.631864407,3.953728814,12.5140678,34.89491525,36.15762712,20.47058824,27.17647059,29.66666667
11/01/2022,SLOT-14,1.379122807,3.542631579,11.8545614,36.27192982,33.94210526,19.15254237,24.40677966,25.88135593
11/01/2022,SLOT-15,0.9772881356,2.927627119,10.34983051,38.46949153,30.61864407,12.91525424,15.45762712,16.77966102
11/01/2022,SLOT-16,0.9403448276,2.880862069,10.15965517,39.48793103,28.54310345,13.3220339,15.59322034,16.83050847
11/01/2022,SLOT-17,0.9666666667,2.895263158,9.728070175,35.44210526,33.01754386,13.52542373,16.20338983,17.61016949
11/01/2022,SLOT-18,1.227666667,3.187,10.48033333,35.78333333,32.69,15.61016949,18.6779661,20.20338983
11/01/2022,SLOT-19,1.479166667,3.715833333,13.8395,35.19666667,32.44333333,19.44067797,25.44067797,26.96610169
11/01/2022,SLOT-20,2.180333333,4.9655,20.44683333,34.15333333,34.97833333,23.89830508,33.74576271,39.10169492
11/01/2022,SLOT-21,3.081333333,6.3245,23.89583333,31.89166667,41.10166667,29.30508475,42.18644068,51.15254237
11/01/2022,SLOT-22,3.926833333,8.276166667,25.6935,28.95666667,47.31166667,31.88135593,46.38983051,57.86440678
11/01/2022,SLOT-22,3.926833333,8.276166667,25.6935,28.95666667,47.31166667,31.88135593,46.38983051,57.86440678
11/01/2022,SLOT-24,10.33066667,18.007,38.3255,27.105,51.4,47.83050847,78.6779661,92.01694915
12/01/2022,SLOT-1,5.87779661,13.66,60.53728814,26.68983051,51.25762712,35.87931034,53.67241379,67.89655172
12/01/2022,SLOT-2,6.96,13.85766667,31.21883333,26.32,50.33833333,36.98305085,56.40677966,69.44067797
12/01/2022,SLOT-3,3.907333333,7.1695,17.5175,26.08333333,50.74,30.45762712,44.86440678,54.6440678
12/01/2022,SLOT-4,4.485833333,7.799166667,17.73233333,25.20333333,54.06333333,32.94827586,48.12068966,59.63793103
12/01/2022,SLOT-5,4.716666667,7.946166667,17.04883333,24.81333333,56.015,33.42372881,48.88135593,60.77966102
12/01/2022,SLOT-6,4.5625,7.703666667,17.52916667,24.34666667,57.95,32.37288136,47.28813559,57.79661017
12/01/2022,SLOT-7,4.4545,7.514333333,16.77533333,23.84166667,60.64166667,32.42372881,47.59322034,58.30508475
12/01/2022,SLOT-8,4.070833333,6.748833333,14.10733333,23.41333333,61.93166667,31.6440678,46.83050847,57.20338983
12/01/2022,SLOT-9,3.311333333,5.529833333,11.675,23.09333333,62.64166667,30.40677966,44.25423729,53.27118644
12/01/2022,SLOT-10,2.88559322,5.630677966,19.31389831,22.96101695,62.08474576,29.3220339,41.91525424,50.74576271
12/01/2022,SLOT-11,4.574833333,7.983,19.20516667,25.225,54.55666667,30.13207547,43.43396226,53.24528302
12/01/2022,SLOT-12,3.629833333,6.587333333,16.673,30.30166667,43.05666667,0,0,0
12/01/2022,SLOT-13,3.145833333,5.772833333,13.343,35.19833333,33.925,0,0,0
12/01/2022,SLOT-14,2.633448276,4.767758621,12.85431034,40.26551724,26.32413793,29.42857143,42.5,51.41071429
12/01/2022,SLOT-15,3.061833333,5.265,13.317,43.985,20.55833333,31.93220339,46.22033898,56.71186441
12/01/2022,SLOT-16,2.805762712,4.776610169,12.5979661,42.61186441,22.13559322,31.52542373,45.50847458,55.79661017
12/01/2022,SLOT-17,3.371333333,5.454833333,12.63233333,36.755,28.915,33.82758621,49.53448276,61.17241379
12/01/2022,SLOT-18,3.780666667,6.323333333,15.66833333,36.32666667,28.95666667,34.6440678,50.6779661,62.98305085
12/01/2022,SLOT-19,5.7275,9.887666667,23.7315,35.55666667,29.37,43.33898305,63.6440678,74.08474576
12/01/2022,SLOT-20,6.088333333,10.33966667,26.0515,34.43,32.14833333,45.89830508,67.91525424,75.76271186
12/01/2022,SLOT-21,7.5455,12.328,29.303,31.31333333,39.12,54.57627119,81.76271186,87.40677966
12/01/2022,SLOT-22,9.6385,16.03566667,35.36966667,29.50666667,45.25833333,65.96610169,99.18644068,105.559322
12/01/2022,SLOT-22,9.6385,16.03566667,35.36966667,29.50666667,45.25833333,65.96610169,99.18644068,105.559322
12/01/2022,SLOT-24,11.07966667,19.15633333,39.90183333,27.91166667,50.34333333,58.93220339,90.45762712,97.05084746
13/01/2022,SLOT-1,10.99084746,18.22067797,36.5940678,27.48644068,52.26271186,63.46551724,96,102.3448276
13/01/2022,SLOT-2,9.330833333,15.049,31.65666667,26.825,54.84333333,60.72881356,92.30508475,97.93220339
13/01/2022,SLOT-3,8.1005,12.96933333,26.65666667,26.54333333,55.22166667,53.86440678,81.57627119,86.05084746
13/01/2022,SLOT-4,8.777666667,13.4205,24.91916667,25.55833333,58.27666667,51.61016949,78.89830508,84.25423729
13/01/2022,SLOT-5,9.017666667,13.219,23.5925,25.2,58.04,51.54237288,79,83.6779661
13/01/2022,SLOT-6,8.898,12.91766667,23.02983333,25.06666667,58.17333333,50.79661017,78.62711864,83.77966102
13/01/2022,SLOT-7,12.05733333,17.40783333,30.6045,24.71833333,59.26833333,61.38983051,94.94915254,100.2372881
13/01/2022,SLOT-8,9.6655,13.947,24.77066667,24.81833333,58.195,55.03389831,85.55932203,91.20338983
13/01/2022,SLOT-9,7.009666667,10.54216667,22.729,24.36166667,59.35666667,50.01694915,73.15254237,79.08474576
13/01/2022,SLOT-10,5.622333333,8.973,23.79216667,23.96,60.90833333,45.34482759,64.27586207,73.48275862
13/01/2022,SLOT-11,4.452833333,7.005666667,16.20516667,25.68166667,55.415,38.11864407,53.20338983,66.11864407
13/01/2022,SLOT-12,4.3,6.788666667,15.71733333,28.88333333,47.45833333,34.16666667,48.9,60.56666667
13/01/2022,SLOT-13,4.949473684,7.828070175,19.30210526,35.39649123,34.86666667,36.63265306,52.57142857,65.81632653
13/01/2022,SLOT-14,5.095106383,8.221914894,21.15574468,41.17021277,25.67446809,39.60869565,56,68.15217391
13/01/2022,SLOT-15,7.303333333,11.15888889,24.57777778,42.31111111,23.18888889,46.66666667,68.44444444,76.77777778
13/01/2022,SLOT-16,5.829491525,9.09220339,20.76423729,43.18983051,22.23898305,39.01694915,57.81355932,69.79661017
13/01/2022,SLOT-17,5.462881356,8.452711864,18.86338983,40.39830508,25.96271186,36.86440678,54.45762712,67.45762712
13/01/2022,SLOT-18,5.585666667,8.824333333,21.67033333,36.12166667,33.93833333,37.81355932,56,68.81355932
13/01/2022,SLOT-19,6.7085,10.67066667,26.36516667,34.61833333,37.34666667,40.5,60.22413793,71.39655172
13/01/2022,SLOT-20,9.205166667,14.62783333,34.78,33.65833333,38.645,52.01694915,79.55932203,85.98305085
13/01/2022,SLOT-21,11.063,18.196,38.14333333,31.735,43.04,56.55932203,86.6779661,92.23728814
13/01/2022,SLOT-22,10.6105,18.20966667,42.56466667,29.35166667,49.52666667,53.01694915,81.30508475,89.59322034
13/01/2022,SLOT-22,10.6105,18.20966667,42.56466667,29.35166667,49.52666667,53.01694915,81.30508475,89.59322034
13/01/2022,SLOT-24,9.675333333,16.30316667,35.29066667,28.31,52.745,46.42372881,72.71186441,79.50847458
14/01/2022,SLOT-1,13.15220339,22.60169492,43.63983051,27.81355932,53.32711864,56.72413793,88.62068966,96.68965517
14/01/2022,SLOT-2,11.17266667,18.1815,36.689,27.09166667,55.12,50.69491525,81.16949153,86.86440678
14/01/2022,SLOT-3,10.37966667,16.03016667,29.96433333,26.81666667,56.095,49.61016949,77.91525424,83.50847458
14/01/2022,SLOT-4,13.95466667,20.7455,32.66183333,26.23333333,58.27166667,55.30508475,87.94915254,94.47457627
14/01/2022,SLOT-5,12.9335,19.088,29.86016667,26.325,57.00333333,52.83050847,83.42372881,89.30508475
14/01/2022,SLOT-6,11.58333333,17.18933333,26.0935,26.18833333,58.54833333,49.89830508,78.54237288,83.98305085
14/01/2022,SLOT-7,11.82483333,17.12016667,26.54833333,25.88333333,60.4,50.20338983,79.54237288,84.93220339
14/01/2022,SLOT-8,11.70583333,17.04833333,27.794,26.24166667,58.61833333,50.57627119,79.74576271,85.13559322
14/01/2022,SLOT-9,9.258,14.141,26.3505,25.99,58.88,49.54237288,74.59322034,80.59322034
14/01/2022,SLOT-10,6.565666667,10.415,23.726,25.52,59.63833333,42.50847458,61.77966102,71.84745763
14/01/2022,SLOT-11,4.3525,7.207166667,19.6315,26.365,57.71,33.30188679,48.13207547,59.28301887
14/01/2022,SLOT-12,2.461016949,4.268135593,11.12067797,30.25762712,47.99152542,0,0,0
14/01/2022,SLOT-13,2.089,3.802166667,10.434,34.51,38.95833333,19.5,25.5,28.5
14/01/2022,SLOT-14,1.596666667,3.045,9.096,39.15666667,29.6,20.98275862,28.31034483,30.62068966
14/01/2022,SLOT-15,1.793166667,3.290666667,9.134833333,44.40166667,21.94833333,22.38983051,30.84745763,33.74576271
14/01/2022,SLOT-16,1.936333333,3.445666667,9.5635,42.05666667,24.25333333,23.22033898,32.62711864,37.10169492
14/01/2022,SLOT-17,2.189,3.820166667,9.799,36.94333333,31.17333333,23.6779661,33.50847458,38.91525424
14/01/2022,SLOT-18,2.668,4.561333333,12.55633333,36.21666667,34.12166667,25.16949153,36.49152542,43.84745763
14/01/2022,SLOT-19,3.161166667,5.236,13.5775,35.51666667,35.9,26.3220339,37.77966102,45.20338983
14/01/2022,SLOT-20,3.635,6.064166667,15.35666667,34.28333333,38.10833333,28.05084746,40.76271186,49.62711864
14/01/2022,SLOT-21,4.896833333,8.203166667,22.448,31.83333333,42.62,32.11864407,47.62711864,59.57627119
14/01/2022,SLOT-22,5.264833333,8.887,22.63833333,30.12333333,46.79833333,32.91525424,49.23728814,61.25423729
14/01/2022,SLOT-22,5.264833333,8.887,22.63833333,30.12333333,46.79833333,32.91525424,49.23728814,61.25423729
14/01/2022,SLOT-24,6.164166667,10.05416667,20.09366667,28.99,50.32,33.45762712,50.49152542,63.37288136
15/01/2022,SLOT-1,5.706610169,8.84220339,17.4040678,28.54576271,50.99830508,33.5,49.79310345,62.51724138
15/01/2022,SLOT-2,5.667833333,8.662833333,16.4715,28.19833333,52.415,33.06779661,49.27118644,61.13559322
15/01/2022,SLOT-3,6.028166667,9.165333333,17.808,27.60166667,54.585,33.22413793,49.68965517,62.03448276
15/01/2022,SLOT-4,6.287833333,9.457,16.83983333,27.12666667,56.105,32.98305085,49.50847458,61.66101695
15/01/2022,SLOT-5,6.271333333,9.273833333,16.53366667,26.83666667,56.86,32.74576271,49.37288136,61.49152542
15/01/2022,SLOT-6,6.4515,9.554833333,16.77366667,26.38833333,58.485,32.23728814,48.81355932,60.50847458
15/01/2022,SLOT-7,7.1645,10.5465,18.77866667,26.21333333,58.25333333,33.40677966,50.49152542,63.05084746
15/01/2022,SLOT-8,6.712666667,9.900833333,16.494,25.94666667,58.44,32.76271186,49.25423729,61.3220339
15/01/2022,SLOT-9,5.408333333,7.965333333,14.7165,25.70333333,59.325,31.6779661,46.84745763,58.05084746
15/01/2022,SLOT-10,5.007833333,7.649333333,15.38416667,25.47666667,59.52833333,31.44067797,46.16949153,57.03389831
15/01/2022,SLOT-11,7.857166667,12.30183333,21.80216667,27.395,54.47333333,35.98113208,53.60377358,65.73584906
