Date,Slot No.,RefSt,Sensor_O3,Temp,RelHum
28-12-2021,SLOT-7,48.95428571,52.38888889,27.37142857,64.4847619
28-12-2021,SLOT-8,37.33608333,43.81818182,27,65.39166667
28-12-2021,SLOT-9,17.40427083,35.38888889,26.67604167,65.43229167
28-12-2021,SLOT-10,13.7585,52.38888889,26.44083333,65.89916667
28-12-2021,SLOT-11,10.38836735,43.81818182,27.45816327,61.41530612
28-12-2021,SLOT-12,7.998608696,35.38888889,30.84086957,51.8573913
28-12-2021,SLOT-13,7.314285714,34.75,37.02941176,38.51764706
28-12-2021,SLOT-14,9.126814159,35.94915254,42.67610619,24.20353982
28-12-2021,SLOT-15,11.575,44.57627119,46.811,17.677
28-12-2021,SLOT-16,13.16666667,44.72881356,45.63833333,19.345
28-12-2021,SLOT-17,10.6079661,39.28813559,38.17627119,32.26440678
28-12-2021,SLOT-18,12.79633333,47.47457627,36.42,36.9
28-12-2021,SLOT-19,17.805,56.72413793,34.25166667,37.71666667
28-12-2021,SLOT-20,20.70016667,63.57627119,31.64666667,38.89
28-12-2021,SLOT-21,25.20216667,72.81355932,29.58166667,45.13666667
28-12-2021,SLOT-22,25.56733333,70.25423729,29.905,53.40666667
28-12-2021,SLOT-22,25.56733333,70.25423729,29.905,53.40666667
28-12-2021,SLOT-24,28.46816667,76.20338983,29.90666667,55.84333333
29-12-2021,SLOT-15,13.35764706,46.20689655,44.98823529,19.02352941
29-12-2021,SLOT-16,14.03017544,51.47457627,39.63508772,24.48070175
29-12-2021,SLOT-17,13.63416667,50.71186441,36.98333333,32.47833333
29-12-2021,SLOT-18,12.72896552,50.76271186,34.70862069,35.96034483
29-12-2021,SLOT-19,16.59566667,58.96610169,33.3,39.67333333
29-12-2021,SLOT-20,18.74833333,59.38983051,31.51333333,39.54
29-12-2021,SLOT-21,21.2975,67.16949153,29.12166667,43.63166667
29-12-2021,SLOT-22,22.74933333,68.66101695,29.58166667,51.52833333
29-12-2021,SLOT-22,22.74933333,68.66101695,29.58166667,51.52833333
29-12-2021,SLOT-24,24.9095,66.54237288,29.69,54.77333333
