2023/2/25,17:34:1,,45.8,72.2,77.0,nan,nan
2023/2/25,17:34:10,,47.0,75.8,80.0,nan,nan
2023/2/25,17:34:19,,46.0,75.4,80.7,nan,nan
2023/2/25,17:34:28,,45.2,73.4,80.5,nan,nan
2023/2/25,17:34:38,,47.1,70.3,79.5,nan,nan
2023/2/25,17:34:47,,47.0,75.0,83.2,nan,nan
2023/2/25,17:34:56,,45.8,76.7,84.8,nan,nan
2023/2/25,17:35:5,,44.0,74.1,80.0,nan,nan
2023/2/25,17:35:14,,43.2,71.3,76.9,nan,nan
2023/2/25,17:35:23,,44.2,69.3,77.1,nan,nan
2023/2/25,17:35:33,,42.5,72.7,78.9,nan,nan
2023/2/25,17:35:42,,42.9,76.3,80.3,nan,nan
2023/2/25,17:35:51,,44.7,73.6,79.3,nan,nan
2023/2/25,17:36:0,,45.6,72.2,77.9,nan,nan
2023/2/25,17:36:9,,45.3,69.5,76.2,nan,nan
2023/2/25,17:36:18,,44.8,72.5,77.6,nan,nan
2023/2/25,17:36:27,,47.1,74.1,78.4,nan,nan
2023/2/25,17:36:36,,46.3,78.4,82.0,nan,nan
2023/2/25,17:36:45,,44.2,75.6,79.0,nan,nan
2023/2/25,17:36:54,,45.9,72.3,76.9,nan,nan
2023/2/25,17:37:3,,48.0,72.7,77.3,nan,nan
2023/2/25,17:37:12,,46.9,76.8,80.1,nan,nan
2023/2/25,17:37:21,,44.0,75.9,79.4,nan,nan
2023/2/25,17:37:30,,45.3,75.0,78.9,nan,nan
2023/2/25,17:37:39,,44.9,72.7,78.9,nan,nan
2023/2/25,17:37:48,,47.3,74.3,81.7,nan,nan
2023/2/25,17:37:58,,45.9,77.2,84.1,nan,nan
2023/2/25,17:38:7,,46.3,74.4,80.4,nan,nan
2023/2/25,17:38:16,,45.7,73.9,80.3,nan,nan
2023/2/25,17:38:25,,47.2,77.3,86.2,nan,nan
2023/2/25,17:38:34,,45.9,72.8,80.1,nan,nan
2023/2/25,17:38:43,,45.0,75.6,83.8,nan,nan
2023/2/25,17:38:53,,46.4,76.6,84.5,nan,nan
2023/2/25,17:39:2,,45.5,74.8,82.1,nan,nan
2023/2/25,17:39:11,,45.4,74.6,80.3,nan,nan
2023/2/25,17:39:20,,45.8,76.5,81.8,nan,nan
2023/2/25,17:39:29,,43.3,71.4,77.7,nan,nan
2023/2/25,17:39:38,,43.2,72.0,79.3,nan,nan
2023/2/25,17:39:48,,44.7,74.8,80.7,nan,nan
2023/2/25,17:39:57,,43.2,70.6,80.4,nan,nan
2023/2/25,17:40:6,,41.2,65.9,76.1,nan,nan
2023/2/25,17:40:15,,44.0,69.8,78.9,nan,nan
2023/2/25,17:40:24,,45.2,71.9,79.9,nan,nan
2023/2/25,17:40:33,,44.8,72.3,78.3,nan,nan
2023/2/25,17:40:42,,43.0,71.0,76.9,nan,nan
2023/2/25,17:40:51,,44.7,68.6,77.0,nan,nan
2023/2/25,17:41:0,,44.7,73.9,80.0,nan,nan
2023/2/25,17:41:10,,45.7,73.9,81.1,nan,nan
2023/2/25,17:41:19,,45.7,74.6,80.4,nan,nan
2023/2/25,17:41:28,,45.7,78.3,82.4,nan,nan
2023/2/25,17:41:37,,44.7,76.8,83.4,nan,nan
2023/2/25,17:41:46,,44.5,72.4,78.5,nan,nan
2023/2/25,17:41:55,,45.6,75.1,80.7,nan,nan
2023/2/25,17:42:4,,46.6,74.3,79.8,nan,nan
2023/2/25,17:42:13,,46.7,73.9,80.1,nan,nan
2023/2/25,17:42:23,,44.3,72.5,79.8,nan,nan
2023/2/25,17:42:32,,43.7,73.1,80.7,nan,nan
2023/2/25,17:42:41,,43.1,70.0,77.3,nan,nan
2023/2/25,17:42:50,,41.8,67.6,75.6,nan,nan
2023/2/25,17:42:59,,45.3,74.0,80.0,nan,nan
2023/2/25,17:43:8,,47.3,73.7,79.6,nan,nan
2023/2/25,17:43:17,,44.8,69.4,77.9,nan,nan
2023/2/25,17:43:27,,45.1,73.6,79.8,nan,nan
2023/2/25,17:43:36,,44.0,70.9,79.7,nan,nan
2023/2/25,17:43:45,,42.6,70.1,79.7,nan,nan
2023/2/25,17:43:54,,44.2,75.0,79.8,nan,nan
2023/2/25,17:44:3,,43.2,72.6,79.2,nan,nan
2023/2/25,17:44:12,,45.0,72.0,81.5,nan,nan
2023/2/25,17:44:21,,47.6,75.3,79.5,nan,nan
2023/2/25,17:44:31,,46.1,75.5,79.2,nan,nan
2023/2/25,17:44:40,,44.3,74.5,79.3,nan,nan
2023/2/25,17:44:49,,43.4,71.6,78.1,nan,nan
2023/2/25,17:44:58,,43.9,72.6,78.6,nan,nan
2023/2/25,17:45:7,,44.5,76.5,85.3,nan,nan
2023/2/25,17:45:17,,44.8,73.5,80.1,nan,nan
2023/2/25,17:45:26,,43.7,72.2,77.4,nan,nan
2023/2/25,17:45:35,,44.7,73.0,78.9,nan,nan
2023/2/25,17:45:44,,45.9,75.8,84.9,nan,nan
2023/2/25,17:45:53,,44.2,74.6,82.1,nan,nan
2023/2/25,17:46:2,,46.9,73.4,78.4,nan,nan
2023/2/25,17:46:11,,47.3,74.1,78.2,nan,nan
2023/2/25,17:46:20,,47.1,73.7,80.8,nan,nan
2023/2/25,17:46:30,,44.6,74.4,82.9,nan,nan
2023/2/25,17:46:39,,44.8,74.0,80.3,nan,nan
2023/2/25,17:46:48,,43.5,70.7,78.2,nan,nan
2023/2/25,17:46:57,,44.0,73.9,80.4,nan,nan
2023/2/25,17:47:6,,45.9,76.1,82.0,nan,nan
2023/2/25,17:47:15,,45.4,73.0,79.9,nan,nan
2023/2/25,17:47:24,,46.4,71.9,79.8,nan,nan
2023/2/25,17:47:33,,43.7,73.1,81.0,nan,nan
2023/2/25,17:47:43,,42.7,73.2,81.3,nan,nan
2023/2/25,17:47:52,,44.3,72.0,79.8,nan,nan
2023/2/25,17:48:1,,46.8,73.9,81.0,nan,nan
