Date,Slot No.,AVG PM1,AVG PM2.5,AVG PM10
17-02-2022,SLOT-20,1.4358333333333333,3.5131666666666663,13.456166666666668
17-02-2022,SLOT-21,1.4821666666666669,3.4334999999999996,12.498833333333334
17-02-2022,SLOT-22,1.3919999999999995,3.1556666666666677,11.484166666666669
17-02-2022,SLOT-22,1.3919999999999995,3.1556666666666677,11.484166666666669
17-02-2022,SLOT-24,2.499166666666667,6.1498333333333335,19.450166666666668
18-02-2022,SLOT-1,3.335423728813559,6.296101694915255,14.817118644067795
18-02-2022,SLOT-2,3.351666666666666,7.586666666666665,24.735666666666663
18-02-2022,SLOT-3,3.4131666666666685,6.904999999999999,18.050833333333337
18-02-2022,SLOT-4,3.6289999999999996,7.1965,17.496166666666664
18-02-2022,SLOT-5,2.4898333333333347,4.910833333333331,12.416333333333338
18-02-2022,SLOT-6,2.5324999999999998,5.079,13.008166666666662
18-02-2022,SLOT-7,2.6156666666666673,5.395666666666668,15.293000000000001
18-02-2022,SLOT-8,2.9139999999999997,5.7486666666666695,16.63083333333333
18-02-2022,SLOT-9,4.247166666666668,7.913833333333335,19.577166666666663
18-02-2022,SLOT-10,6.684727272727272,11.461272727272725,26.247636363636367
18-02-2022,SLOT-11,6.443389830508474,10.568813559322034,23.19983050847457
18-02-2022,SLOT-12,4.229830508474576,7.508644067796611,19.426779661016948
18-02-2022,SLOT-13,3.725666666666666,6.7051666666666625,17.7195
18-02-2022,SLOT-14,2.4855172413793114,4.943620689655171,15.958793103448274
18-02-2022,SLOT-15,2.196896551724138,4.684827586206895,14.187068965517245
18-02-2022,SLOT-16,2.5886666666666662,5.382333333333335,16.290666666666667
18-02-2022,SLOT-17,2.817666666666666,5.739666666666664,16.8095
18-02-2022,SLOT-18,2.659,5.756666666666666,18.351333333333333
18-02-2022,SLOT-19,2.7713333333333328,6.051999999999999,18.606166666666674
18-02-2022,SLOT-20,3.270175438596491,7.1226315789473675,21.721578947368418
18-02-2022,SLOT-21,3.8528333333333333,7.997166666666666,25.889833333333325
18-02-2022,SLOT-22,4.846166666666666,9.856166666666667,29.663666666666657
18-02-2022,SLOT-22,4.846166666666666,9.856166666666667,29.663666666666657
18-02-2022,SLOT-24,6.402333333333332,13.677999999999999,36.06883333333334
19-02-2022,SLOT-1,6.618135593220339,12.852881355932206,31.03593220338982
19-02-2022,SLOT-2,6.687333333333332,12.179500000000006,28.974166666666672
19-02-2022,SLOT-3,6.687666666666664,12.037,28.58033333333333
19-02-2022,SLOT-4,5.519333333333334,9.187666666666667,19.5165
19-02-2022,SLOT-5,5.491833333333331,8.767,18.15866666666666
19-02-2022,SLOT-6,5.4051666666666645,8.636833333333334,17.62116666666666
19-02-2022,SLOT-7,5.584666666666667,8.944166666666666,18.403666666666666
19-02-2022,SLOT-8,5.966166666666666,9.152,18.067333333333337
19-02-2022,SLOT-9,4.638833333333333,7.416500000000002,16.230833333333337
19-02-2022,SLOT-10,4.776,7.725333333333334,18.294166666666662
19-02-2022,SLOT-11,5.1833898305084745,8.320847457627119,18.343389830508478
19-02-2022,SLOT-12,4.5315789473684225,7.506140350877193,17.55298245614035
19-02-2022,SLOT-13,3.863793103448274,6.533793103448274,16.157413793103444
19-02-2022,SLOT-14,4.3384210526315785,7.797543859649123,21.98421052631579
19-02-2022,SLOT-15,4.0905,7.237166666666667,20.172166666666673
19-02-2022,SLOT-16,4.2388135593220335,7.395254237288136,19.788474576271184
19-02-2022,SLOT-17,4.520508474576271,7.674237288135593,19.813728813559322
19-02-2022,SLOT-18,4.7149152542372885,7.91728813559322,21.467457627118655
19-02-2022,SLOT-19,4.489298245614035,7.493684210526315,20.599473684210526
19-02-2022,SLOT-20,5.617118644067797,9.321525423728813,26.298983050847458
19-02-2022,SLOT-21,8.176610169491525,13.427457627118642,32.46525423728814
19-02-2022,SLOT-22,12.301694915254235,20.081525423728813,37.60915254237288
19-02-2022,SLOT-22,12.301694915254235,20.081525423728813,37.60915254237288
19-02-2022,SLOT-24,9.726949152542375,16.42915254237288,31.173728813559322
20-02-2022,SLOT-1,10.125272727272732,16.38381818181818,30.409818181818185
20-02-2022,SLOT-2,10.42218181818182,16.429090909090913,31.080181818181817
20-02-2022,SLOT-3,11.181379310344823,17.270689655172415,31.01293103448275
20-02-2022,SLOT-4,10.685178571428565,16.083571428571428,28.71267857142857
20-02-2022,SLOT-5,7.4395,10.873833333333332,19.704333333333338
20-02-2022,SLOT-6,8.046271186440679,11.840169491525423,20.717288135593215
20-02-2022,SLOT-7,6.905087719298244,9.946491228070174,17.016315789473683
20-02-2022,SLOT-8,6.272068965517243,8.958793103448276,15.576206896551726
20-02-2022,SLOT-9,6.359322033898305,9.175084745762712,16.178135593220336
20-02-2022,SLOT-10,6.269122807017542,9.245263157894737,17.732105263157898
20-02-2022,SLOT-11,5.40542372881356,8.385423728813558,18.417966101694912
20-02-2022,SLOT-12,4.662758620689655,7.443275862068967,17.04844827586207
20-02-2022,SLOT-13,3.9360344827586204,6.60448275862069,16.665
20-02-2022,SLOT-14,4.1795,7.090166666666667,17.886166666666664
20-02-2022,SLOT-15,3.4210344827586208,5.73741379310345,15.571724137931044
20-02-2022,SLOT-16,2.9228813559322027,5.096101694915254,12.269152542372879
20-02-2022,SLOT-17,3.102068965517241,5.493275862068964,12.851724137931035
20-02-2022,SLOT-18,2.2505084745762707,4.1683050847457634,10.855254237288134
