2008/0/6;6:6:0;T=17C;P2.5;182.50;P10;200.70
2008/0/6;6:6:0;T=17C;P2.5;222.30;P10;243.30
2008/0/6;6:6:0;T=17C;P2.5;229.80;P10;251.60
2008/0/6;6:6:0;T=17C;P2.5;215.30;P10;235.50
2008/0/6;6:6:0;T=17C;P2.5;161.80;P10;177.80
2008/0/6;6:6:0;T=17C;P2.5;165.40;P10;181.70
2008/0/6;6:6:0;T=17C;P2.5;184.20;P10;202.50
2008/0/6;6:6:0;T=17C;P2.5;191.10;P10;210.20
2008/0/6;6:6:0;T=17C;P2.5;219.80;P10;241.00
2008/0/6;6:6:0;T=17C;P2.5;203.20;P10;222.40
2008/0/6;6:6:0;T=17C;P2.5;205.30;P10;224.20
2008/0/6;6:6:0;T=17C;P2.5;183.40;P10;200.80
2008/0/6;6:6:0;T=17C;P2.5;184.00;P10;201.90
2008/0/6;6:6:0;T=17C;P2.5;165.80;P10;182.30
2008/0/6;6:6:0;T=17C;P2.5;143.70;P10;157.90
2008/0/6;6:6:0;T=17C;P2.5;143.60;P10;157.30
2008/0/6;6:6:0;T=17C;P2.5;141.90;P10;155.40
2008/0/6;6:6:0;T=17C;P2.5;145.90;P10;159.90
2008/0/6;6:6:0;T=17C;P2.5;151.60;P10;166.40
2008/0/6;6:6:0;T=17C;P2.5;157.90;P10;173.60
2008/0/6;6:6:0;T=17C;P2.5;164.20;P10;180.70
2008/0/6;6:6:0;T=17C;P2.5;161.70;P10;177.80
2008/0/6;6:6:0;T=17C;P2.5;148.90;P10;163.50
2008/0/6;6:6:0;T=17C;P2.5;149.20;P10;163.80
2008/0/6;6:6:0;T=17C;P2.5;157.50;P10;173.10
2008/0/6;6:6:0;T=17C;P2.5;183.20;P10;201.40
2008/0/6;6:6:0;T=17C;P2.5;180.40;P10;198.10
2008/0/6;6:6:0;T=17C;P2.5;189.20;P10;207.60
2008/0/6;6:6:0;T=17C;P2.5;193.40;P10;212.20
2008/0/6;6:6:0;T=17C;P2.5;200.60;P10;220.50
