Date,Slot No.,Alpha_Sensor,PMS_A003,Temp,RelHum
20-01-2022,SLOT-22,16.654,67.81355932,30.71,51.23666667
20-01-2022,SLOT-22,16.654,67.81355932,30.71,51.23666667
20-01-2022,SLOT-24,30.4985,98.33898305,29.23166667,56.03666667
21-01-2022,SLOT-1,31.74152542,103.1206897,28.74915254,56.22881356
21-01-2022,SLOT-2,26.15583333,110.5423729,28.30333333,54.82666667
21-01-2022,SLOT-3,25.647,100.7457627,27.915,53.77833333
21-01-2022,SLOT-4,31.85266667,95.3220339,27.18666667,55.91833333
21-01-2022,SLOT-5,42.066,81.6779661,26.61666667,58.18666667
21-01-2022,SLOT-6,40.82916667,82.18644068,26.28,61.79666667
21-01-2022,SLOT-7,44.09316667,79.11864407,25.85833333,66.06833333
21-01-2022,SLOT-8,39.14766667,79.20338983,25.72166667,66.915
21-01-2022,SLOT-9,18.7315,67.03448276,25.60666667,67.29
21-01-2022,SLOT-10,14.96416667,53.77966102,25.255,67.545
21-01-2022,SLOT-11,13.75033333,47.42105263,27.02666667,63.06833333
21-01-2022,SLOT-12,11.55666667,67.03448276,31.94166667,50.30833333
21-01-2022,SLOT-13,7.796833333,53.77966102,35.265,41.56833333
21-01-2022,SLOT-14,6.102666667,47.42105263,36.69666667,35.03
21-01-2022,SLOT-15,6.3355,67.03448276,37.87333333,30.94166667
21-01-2022,SLOT-16,6.841666667,53.77966102,38.43,25.38666667
21-01-2022,SLOT-17,6.314,47.42105263,38.95333333,31.73666667
21-01-2022,SLOT-18,8.003333333,67.03448276,37.45833333,36.57
21-01-2022,SLOT-19,9.098666667,53.77966102,36.66333333,37.68333333
21-01-2022,SLOT-20,11.99966667,47.42105263,35.02333333,41.84166667
21-01-2022,SLOT-21,14.64033333,48.27586207,32.35166667,48.15166667
21-01-2022,SLOT-22,18.316,43.45762712,30.18833333,55.475
21-01-2022,SLOT-22,18.316,41.86440678,30.18833333,55.475
21-01-2022,SLOT-24,30.8755,43.3559322,28.84,61.62833333
22-01-2022,SLOT-1,36.63898305,45.3220339,28.12372881,63.7559322
22-01-2022,SLOT-2,42.71833333,49.20338983,27.62,65.72333333
22-01-2022,SLOT-3,38.17716667,50.74576271,27.20666667,67.26833333
22-01-2022,SLOT-4,46.50966667,49.94915254,26.80166667,68.20666667
22-01-2022,SLOT-5,27.34366667,55.44067797,26.85166667,68.21666667
22-01-2022,SLOT-6,35.39233333,48.27586207,26.735,68.08833333
22-01-2022,SLOT-7,32.06583333,43.45762712,26.3,68.38666667
22-01-2022,SLOT-8,35.237,41.86440678,26.02,67.63
22-01-2022,SLOT-9,21.6505,43.3559322,26.07,67.09833333
22-01-2022,SLOT-10,14.93733333,45.3220339,26.28666667,67.38166667
22-01-2022,SLOT-11,10.96305085,49.20338983,27.41525424,64.99322034
22-01-2022,SLOT-12,8.924833333,50.74576271,30.80166667,56.27333333
22-01-2022,SLOT-13,8.112833333,49.94915254,34.61666667,47.07833333
22-01-2022,SLOT-14,6.654666667,55.44067797,36.14166667,42.88833333
22-01-2022,SLOT-15,7.0545,48.27586207,37.605,39.53333333
22-01-2022,SLOT-16,7.4925,43.45762712,36.19833333,40.96833333
22-01-2022,SLOT-17,8.511666667,41.86440678,36.80833333,40.14166667
22-01-2022,SLOT-18,9.238166667,43.3559322,36.5,41.58333333
22-01-2022,SLOT-19,8.958333333,45.3220339,35.705,42.91333333
22-01-2022,SLOT-20,9.179333333,49.20338983,33.965,46.75833333
22-01-2022,SLOT-21,10.00266667,50.74576271,32.08333333,50.12666667
22-01-2022,SLOT-22,10.5885,49.94915254,30.09,54.42166667
22-01-2022,SLOT-22,10.5885,55.44067797,30.09,54.42166667
22-01-2022,SLOT-24,18.82333333,48.27586207,29.21333333,57.17833333
23-01-2022,SLOT-1,22.30508475,43.45762712,28.61525424,58.65932203
23-01-2022,SLOT-2,21.15266667,41.86440678,28.44333333,59.35333333
24-01-2022,SLOT-12,90.35644068,33.69491525,28.63220339,52.96101695
24-01-2022,SLOT-13,70.68016667,22.55932203,32.025,43.17833333
24-01-2022,SLOT-14,70.3077551,20.03030303,35.25170068,30.81360544
24-01-2022,SLOT-18,59.63440678,32.03448276,37.88644068,25.78983051
24-01-2022,SLOT-19,58.86482759,35.44067797,38.8,25.1
27-01-2022,SLOT-11,49.78352941,49.20338983,38.8,25.1
27-01-2022,SLOT-12,48.13366667,50.74576271,36.92333333,28.61666667
27-01-2022,SLOT-13,52.25913793,49.94915254,30.92586207,42.35
27-01-2022,SLOT-14,52.8645,55.44067797,34.74,33.63666667
27-01-2022,SLOT-15,53.09,61.11864407,38.07,28.88666667
27-01-2022,SLOT-16,45.672,51.03448276,38.32,28.43833333
27-01-2022,SLOT-17,46.14576271,57.13559322,38.81016949,28.58644068
27-01-2022,SLOT-18,48.56661017,65.89830508,38.98305085,30.97457627
27-01-2022,SLOT-19,51.20216667,70.23728814,37.90666667,36.71666667
27-01-2022,SLOT-20,51.77033333,65.94915254,35.9,40.09833333
27-01-2022,SLOT-21,52.48883333,67.08474576,33.73666667,42.23166667
27-01-2022,SLOT-22,54.94483333,82.84745763,31.81,46.37666667
27-01-2022,SLOT-22,54.94483333,82.84745763,31.81,46.37666667
27-01-2022,SLOT-24,54.2565,86.44067797,30.46333333,50.83
28-01-2022,SLOT-1,50.23355932,86.74137931,30.23728814,51.20169492
28-01-2022,SLOT-2,42.59333333,83.42372881,29.69833333,53.15166667
28-01-2022,SLOT-3,39.719,85.77966102,29.32166667,54.03333333
28-01-2022,SLOT-4,22.61516667,88.05084746,28.93166667,51.885
28-01-2022,SLOT-5,24.06216667,90.37288136,28.91166667,45.425
28-01-2022,SLOT-6,38.565,85.55932203,28.185,45.53833333
28-01-2022,SLOT-7,44.24416667,74.15517241,27.955,45.51333333
28-01-2022,SLOT-8,45.18,68.3559322,27.67833333,45.18833333
28-01-2022,SLOT-9,46.49448276,62.42372881,27.52413793,45.13275862
28-01-2022,SLOT-10,48.2337931,54.5862069,27.9637931,45.23793103
28-01-2022,SLOT-11,46.95830508,54.11864407,29.01016949,43.13898305
28-01-2022,SLOT-12,43.06254237,53.27118644,31.50508475,39.80508475
28-01-2022,SLOT-13,38.39178571,51.10169492,34.58571429,35.05
28-01-2022,SLOT-14,35.20909091,48.25423729,35.49090909,33.85454545
29-01-2022,SLOT-11,31.43461538,64.42105263,36.50769231,32.21538462
29-01-2022,SLOT-12,25.76355932,50.20689655,37.24745763,30.86779661
29-01-2022,SLOT-13,22.29448276,47.62711864,39.47931034,27.51206897
29-01-2022,SLOT-14,18.01083333,40.81355932,38.31833333,26.83833333
29-01-2022,SLOT-15,15.11316667,35.38983051,38.92333333,24.91166667
29-01-2022,SLOT-16,13.28366667,32.50847458,40.00666667,22.82
29-01-2022,SLOT-17,12.96666667,31.71186441,39.91166667,22.27833333
29-01-2022,SLOT-18,18.229,44.03389831,39.26166667,22.955
29-01-2022,SLOT-19,25.01383333,66.38983051,38.845,23.1
29-01-2022,SLOT-20,21.38016667,61.98305085,38.22333333,24.725
29-01-2022,SLOT-21,22.428,65.25423729,35.12333333,40.395
29-01-2022,SLOT-22,23.71883333,68.6440678,32.25,43.86333333
29-01-2022,SLOT-22,23.71883333,68.6440678,32.25,43.86333333
29-01-2022,SLOT-24,30.897,85.31034483,30.735,48.10333333
30-01-2022,SLOT-1,23.10949153,68.5,30.13050847,48.34067797
30-01-2022,SLOT-2,24.2965,68.18644068,29.57,47.57166667
30-01-2022,SLOT-3,22.09016667,60.83050847,28.755,52.49833333
30-01-2022,SLOT-4,21.63333333,63.45762712,28.15,54.685
30-01-2022,SLOT-5,17.47533333,61.6440678,27.87333333,54.21166667
30-01-2022,SLOT-6,14.959,54.62711864,27.575,53.69
30-01-2022,SLOT-7,13.933,54.66101695,27.13166667,54.39333333
30-01-2022,SLOT-8,9.824333333,52.06779661,26.89333333,49.32166667
30-01-2022,SLOT-9,11.32566667,54.61016949,27.01833333,45.70666667
30-01-2022,SLOT-10,12.12583333,51.49152542,27.32833333,42.44333333
30-01-2022,SLOT-11,11.92711864,47.18644068,30.9,34.9220339
30-01-2022,SLOT-12,12.49016667,45.93103448,33.62833333,32.60166667
30-01-2022,SLOT-13,11.81916667,41.88135593,37.88,24.67
30-01-2022,SLOT-14,5.132,36.62711864,40.795,21.92333333
30-01-2022,SLOT-15,6.525272727,29.84745763,40.60727273,22.6
30-01-2022,SLOT-16,10.73933333,40.69491525,42.50833333,20.705
30-01-2022,SLOT-17,15.3145,56.6779661,42.31166667,20.405
30-01-2022,SLOT-18,15.71333333,66.6440678,41.11666667,22.05
30-01-2022,SLOT-19,15.48678571,72.77966102,39.525,32.75892857
30-01-2022,SLOT-20,15.13333333,73.13559322,36.72,38.59666667
30-01-2022,SLOT-21,16.65466667,78.44067797,34.98333333,38.405
30-01-2022,SLOT-22,18.52416667,80.27118644,32.15333333,43.57166667
30-01-2022,SLOT-22,18.52416667,80.27118644,32.15333333,43.57166667
30-01-2022,SLOT-24,18.44366667,79.62711864,30.58333333,50.93666667
31-01-2022,SLOT-1,19.45152542,89,29.74067797,54.01864407
31-01-2022,SLOT-2,21.19233333,99.93220339,29.50166667,51.09666667
31-01-2022,SLOT-3,17.14433333,92.96610169,29.105,52.56833333
31-01-2022,SLOT-4,7.989833333,76.05084746,28.54,56.90666667
31-01-2022,SLOT-5,7.3415,72.66101695,28.06833333,57.41666667
31-01-2022,SLOT-6,12.1575,69.28813559,27.56666667,56.42166667
31-01-2022,SLOT-7,12.37116667,65.6440678,27.02166667,56.13
31-01-2022,SLOT-8,11.10683333,59.30508475,26.95666667,55.12833333
31-01-2022,SLOT-9,10.56783333,57.60344828,26.62166667,55.28666667
31-01-2022,SLOT-10,10.02169492,55.40677966,26.26271186,55.29830508
31-01-2022,SLOT-11,10.26483333,51.1875,29.58,47.96333333
31-01-2022,SLOT-12,7.740545455,42.51724138,32.76727273,39.38363636
31-01-2022,SLOT-13,7.848448276,42.01694915,36.42758621,33.95172414
31-01-2022,SLOT-14,10.359,49.69491525,39.17,29.86166667
31-01-2022,SLOT-15,10.22070175,49.03389831,43.23508772,22.04561404
31-01-2022,SLOT-16,8.1055,43.88135593,44.11166667,24.62166667
31-01-2022,SLOT-17,9.75362069,51.31034483,41.87758621,30.26034483
31-01-2022,SLOT-18,10.20237288,52.93220339,40.19491525,30.2559322
31-01-2022,SLOT-19,12.83533333,63.77966102,38.17333333,32.17833333
31-01-2022,SLOT-20,17.13283333,85.22033898,37.08333333,32.91833333
31-01-2022,SLOT-21,18.45366667,95.25423729,34.80333333,38.20833333
31-01-2022,SLOT-22,19.30916667,109.9491525,32.07,47.08833333
31-01-2022,SLOT-22,19.30916667,109.9491525,32.07,47.08833333
31-01-2022,SLOT-24,25.96333333,125.3898305,30.18,54.125
01-02-2022,SLOT-1,26.00423729,121.6206897,29.71355932,55.14237288
01-02-2022,SLOT-2,22.27516667,104.7288136,29.08666667,56.90166667
01-02-2022,SLOT-3,20.499,105.4576271,28.5,58.21666667
01-02-2022,SLOT-4,17.7995,90.69491525,28.105,57.93333333
01-02-2022,SLOT-5,11.849,71.56896552,27.64166667,59.02833333
01-02-2022,SLOT-6,11.8875,70.79661017,27.21333333,60.635
01-02-2022,SLOT-7,12.4965,69.45762712,26.91166667,59.415
01-02-2022,SLOT-8,13.78683333,78.54237288,26.40666667,58.36666667
01-02-2022,SLOT-9,10.43766667,62.55932203,26.22666667,58.80833333
01-02-2022,SLOT-10,9.299661017,55.55932203,25.9220339,58.81864407
01-02-2022,SLOT-11,8.5644,56.22222222,29.314,51.684
01-02-2022,SLOT-13,8.266842105,55,36.74035088,30.83157895
01-02-2022,SLOT-14,9.156101695,56.62711864,32.41694915,42.16271186
01-02-2022,SLOT-15,10.4855,57,36.14333333,32.515
01-02-2022,SLOT-16,9.3095,51.55932203,33.08666667,40.48333333
01-02-2022,SLOT-17,8.875862069,43.84745763,35.54137931,34.2137931
01-02-2022,SLOT-18,9.739666667,47.59322034,33.83,38.40833333
01-02-2022,SLOT-19,12.8279661,63.3559322,35.00338983,35.91864407
01-02-2022,SLOT-20,13.59033333,69.08474576,34.61166667,36.045
01-02-2022,SLOT-21,13.32983333,71.55932203,34.355,37.82833333
01-02-2022,SLOT-22,16.3785,81.3559322,35.34833333,33.98333333
01-02-2022,SLOT-22,16.3785,81.3559322,35.34833333,33.98333333
01-02-2022,SLOT-24,21.65016667,96.22413793,36.11833333,32.18166667
02-02-2022,SLOT-1,19.88016949,85.05172414,32.91016949,41.30847458
02-02-2022,SLOT-2,20.93183333,87.05084746,36.61,31.24833333
02-02-2022,SLOT-3,23.685,88.22033898,32.48166667,41.95833333
02-02-2022,SLOT-4,14.35133333,78.83050847,36.32333333,32.035
02-02-2022,SLOT-5,11.20283333,70.69491525,32.88833333,41.02166667
02-02-2022,SLOT-6,21.17983333,90.66101695,35.78333333,33.53333333
02-02-2022,SLOT-7,28.834,106.5762712,33.48166667,39.375
02-02-2022,SLOT-8,20.2995,94.93103448,35.28166667,35.01833333
02-02-2022,SLOT-9,12.36866667,76.25423729,34.12,37.5
02-02-2022,SLOT-10,13.67639344,78.20338983,34.8,36.52295082
02-02-2022,SLOT-12,8.567777778,52.33333333,36.44444444,30.48888889
02-02-2022,SLOT-13,12.14316667,69.3220339,37.92,27.80166667
02-02-2022,SLOT-14,11.17655172,67.38983051,38.01896552,27.65344828
02-02-2022,SLOT-15,9.093166667,49.96610169,40.32333333,26.88333333
02-02-2022,SLOT-16,8.412166667,46.79661017,41.93833333,29.28333333
02-02-2022,SLOT-17,11.10533333,52.33898305,39.72,31.75666667
02-02-2022,SLOT-18,13.32216667,52.40677966,37.88666667,34.41
02-02-2022,SLOT-19,16.30866667,65.6440678,36.125,38.08666667
02-02-2022,SLOT-20,17.8625,82.06779661,34.665,46.58166667
02-02-2022,SLOT-21,20.15433333,91.28813559,32.985,52.78333333
02-02-2022,SLOT-22,25.32883333,103.6440678,30.98833333,58.24
02-02-2022,SLOT-22,25.32883333,103.6440678,30.98833333,58.24
02-02-2022,SLOT-24,32.0645,130.559322,29.95,61.78666667
03-02-2022,SLOT-1,36.62,141.0172414,29.76101695,62.26610169
03-02-2022,SLOT-2,44.15766667,152.0862069,29.04166667,63.83
03-02-2022,SLOT-3,50.8755,153.8135593,28.52,65.305
03-02-2022,SLOT-4,52.8345,155.4915254,28.00333333,65.93666667
03-02-2022,SLOT-5,45.6076,140.7457627,27.728,66.836
03-02-2022,SLOT-8,115.298,127.4237288,27.685,66.98
03-02-2022,SLOT-9,68.476,118.1355932,27.51,66.97166667
03-02-2022,SLOT-10,27.2687931,95.08474576,27.25689655,67.25689655
03-02-2022,SLOT-11,19.19833333,73.22033898,26.62,69.53
03-02-2022,SLOT-12,13.1195,53.37288136,26.50166667,70.53666667
03-02-2022,SLOT-13,12.71266667,51.28813559,26.13833333,71.76
03-02-2022,SLOT-14,12.82616667,52.82758621,26.43166667,70.57166667
03-02-2022,SLOT-15,11.773,46.96610169,28.12833333,65.13333333
03-02-2022,SLOT-16,11.91706897,48.91525424,33.02241379,50.87586207
03-02-2022,SLOT-17,13.56483333,54.57627119,36.95,40.335
03-02-2022,SLOT-18,14.16766667,62.86440678,37.95666667,34.99333333
03-02-2022,SLOT-19,18.138,77.49152542,39.47833333,33.58833333
03-02-2022,SLOT-20,21.89583333,87.3559322,39.31833333,34.32
03-02-2022,SLOT-21,21.4275,86.3559322,37.485,35.71166667
03-02-2022,SLOT-22,27.34516667,98.6779661,36.38666667,39.33833333
03-02-2022,SLOT-22,27.34516667,98.6779661,36.38666667,39.33833333
03-02-2022,SLOT-24,29.329,99.44827586,32.77666667,48.30666667
04-02-2022,SLOT-1,29.90644068,89.94827586,30.7559322,55.59491525
04-02-2022,SLOT-2,19.8755,68.03389831,29.63666667,58.98666667
04-02-2022,SLOT-3,26.52166667,75.79661017,29.21666667,60.41
04-02-2022,SLOT-4,51.40483333,114.5762712,29.13166667,61.04833333
04-02-2022,SLOT-5,45.85016667,106.0338983,28.50833333,62.72166667
04-02-2022,SLOT-6,37.32666667,95.71186441,28.47166667,62.60333333
04-02-2022,SLOT-7,37.481,95.45762712,28.05666667,62.36166667
04-02-2022,SLOT-8,29.21087719,85,27.68070175,62.24736842
04-02-2022,SLOT-9,20.7965,66.98305085,26.89833333,64.895
04-02-2022,SLOT-10,16.72258621,53.01694915,26.12758621,68.08793103
04-02-2022,SLOT-11,13.12166667,35.45762712,25.91481481,68.53888889
04-02-2022,SLOT-12,9.868666667,31.37288136,26.05166667,67.46333333
04-02-2022,SLOT-13,9.472280702,31.40677966,25.98070175,67.33684211
04-02-2022,SLOT-14,8.721206897,28.28813559,26.37413793,66.6862069
04-02-2022,SLOT-15,8.668,23.74576271,28.255,60.74333333
04-02-2022,SLOT-16,8.5985,22.13793103,33.11166667,47.835
04-02-2022,SLOT-17,9.0145,23.18644068,36.2,36.81666667
04-02-2022,SLOT-18,9.979,25.22033898,37.41166667,32.42
04-02-2022,SLOT-19,11.8615,26.71186441,37.21833333,31.77833333
04-02-2022,SLOT-20,13.2765,31.57627119,37.74833333,31.81
04-02-2022,SLOT-21,13.84583333,32.93220339,36.925,33.145
04-02-2022,SLOT-22,15.59983333,40.38983051,35.43166667,34.80833333
04-02-2022,SLOT-22,15.59983333,40.38983051,35.43166667,34.80833333
04-02-2022,SLOT-24,14.8315,32.71186441,32.495,42.63833333
05-02-2022,SLOT-1,19.8359322,44.34482759,30.12542373,48.66271186
05-02-2022,SLOT-2,18.26933333,43.54237288,29.05666667,52.05
05-02-2022,SLOT-3,15.1185,43.66101695,28.595,53.44666667
05-02-2022,SLOT-4,15.1345,43.54237288,28.23666667,54.57166667
05-02-2022,SLOT-5,15.14316667,44.89830508,28.06666667,55.31
05-02-2022,SLOT-6,15.052,45.57627119,27.515,56.78333333
05-02-2022,SLOT-7,17.14583333,48,26.98666667,58.63666667
05-02-2022,SLOT-8,16.15883333,47.13559322,26.46333333,60.36666667
05-02-2022,SLOT-9,13.70316667,39.13559322,25.99,61.45333333
05-02-2022,SLOT-10,14.505,33.27118644,25.75666667,62.04666667
05-02-2022,SLOT-11,18.35661017,23.88135593,25.36610169,62.94576271
05-02-2022,SLOT-12,16.30559322,26.83050847,24.99491525,63.76440678
05-02-2022,SLOT-13,14.65322034,26.54237288,24.75254237,65.18813559
05-02-2022,SLOT-14,18.28172414,28.66101695,25.80344828,62.08965517
05-02-2022,SLOT-15,20.48566667,24.45762712,30.21833333,50.85833333
05-02-2022,SLOT-16,22.49383333,27.66101695,34.80666667,39.86166667
05-02-2022,SLOT-17,23.682,28.29310345,38.50666667,31.25166667
05-02-2022,SLOT-18,25.37416667,25.72881356,40.38833333,28.50166667
05-02-2022,SLOT-19,27.9385,29.57627119,40.98166667,27.785
05-02-2022,SLOT-20,34.002,45.50847458,39.61333333,31.04166667
05-02-2022,SLOT-21,30.899,42.52542373,37.715,34.57333333
05-02-2022,SLOT-22,34.04583333,41.27118644,36.27166667,37.71333333
05-02-2022,SLOT-22,34.04583333,41.27118644,36.27166667,37.71333333
05-02-2022,SLOT-24,39.7245,48.40677966,32.79666667,44.92166667
06-02-2022,SLOT-1,39.29,55.18965517,30.57288136,50.92542373
06-02-2022,SLOT-2,41.093,44.01694915,29.42,54.17666667
06-02-2022,SLOT-3,37.091,48.61016949,28.72166667,56.04666667
06-02-2022,SLOT-4,35.395,47.11864407,28.40333333,57.77166667
06-02-2022,SLOT-5,33.7835,46.20689655,28.04333333,59.155
06-02-2022,SLOT-6,34.20333333,50.86440678,27.595,60.76333333
06-02-2022,SLOT-7,30.45133333,47.91525424,27.08166667,62.22333333
06-02-2022,SLOT-8,30.26728814,47.40677966,26.44745763,64.07457627
06-02-2022,SLOT-9,25.901,38.38983051,26.16833333,64.21333333
06-02-2022,SLOT-10,26.12083333,42.13559322,25.675,65.62833333
06-02-2022,SLOT-11,28.94866667,38.3559322,25.21166667,67.03333333
06-02-2022,SLOT-12,29.14559322,36.89830508,25.0440678,66.8
06-02-2022,SLOT-13,32.51083333,38.76271186,24.87333333,66.605
06-02-2022,SLOT-14,31.8675,36.37288136,25.90166667,64.705
06-02-2022,SLOT-15,30.09271186,35.93220339,31.05084746,51.3779661
06-02-2022,SLOT-16,29.45864407,37.96610169,34.38983051,42.87627119
06-02-2022,SLOT-17,26.79016667,39.30508475,39.11333333,34.505
06-02-2022,SLOT-18,32.33066667,42.61016949,40.46333333,30.73166667
06-02-2022,SLOT-19,36.298,48.91525424,40.20166667,31.25833333
06-02-2022,SLOT-20,38.43366667,55.51724138,39.24333333,33.03
06-02-2022,SLOT-21,39.35066667,54.42372881,37.60666667,36.18
06-02-2022,SLOT-22,40.35633333,58.23728814,36.14,38.96833333
06-02-2022,SLOT-22,40.35633333,58.23728814,36.14,38.96833333
06-02-2022,SLOT-24,46.89466667,85.89830508,33.75,46.475
07-02-2022,SLOT-1,41.05864407,63.9137931,31.41355932,53.26949153
07-02-2022,SLOT-2,40.09866667,52.59322034,30.38833333,56.115
07-02-2022,SLOT-3,44.0635,62.44067797,29.855,57.81333333
07-02-2022,SLOT-4,69.25233333,84.08474576,29.495,58.77666667
07-02-2022,SLOT-5,62.62466667,78.6779661,29.03666667,60.25
07-02-2022,SLOT-6,48.8675,69.40677966,28.71833333,60.92666667
07-02-2022,SLOT-7,42.5455,68.59322034,28.53,61.22
07-02-2022,SLOT-8,39.197,75.89830508,28.18333333,62.07666667
07-02-2022,SLOT-9,25.73033333,52.71186441,27.58333333,64.13833333
07-02-2022,SLOT-10,28.198,49.18965517,26.805,67.55166667
07-02-2022,SLOT-11,28.74883333,49.89830508,26.65166667,68.21333333
07-02-2022,SLOT-12,30.09254237,53.05084746,26.60338983,68.09491525
07-02-2022,SLOT-13,26.99375,46.10169492,26.45535714,67.2125
07-02-2022,SLOT-14,25.07716667,41.3559322,26.69166667,65.96833333
07-02-2022,SLOT-15,31.33754386,46.79661017,29.34035088,57.43333333
07-02-2022,SLOT-16,31.14381818,46.69491525,33.02181818,47.89636364
07-02-2022,SLOT-17,31.07152542,48.03389831,36.81864407,38.64237288
07-02-2022,SLOT-18,31.9085,50.17241379,38.60166667,33.58666667
07-02-2022,SLOT-19,34.76915254,55.55932203,39.48983051,30.14915254
07-02-2022,SLOT-20,35.62733333,54.59322034,39.49833333,30.55
07-02-2022,SLOT-21,36.07,62.61016949,38.72666667,35.40833333
07-02-2022,SLOT-22,36.04416667,64.45762712,36.50833333,38.73
07-02-2022,SLOT-22,36.04416667,64.45762712,36.50833333,38.73
07-02-2022,SLOT-24,37.44883333,65.89830508,33.18333333,46.35166667
08-02-2022,SLOT-1,41.40254237,78.27586207,31.10338983,53.16101695
08-02-2022,SLOT-2,49.71016667,110.3050847,30.18166667,56.53833333
08-02-2022,SLOT-3,45.95116667,101.7966102,29.755,57.9
08-02-2022,SLOT-4,50.36833333,115.0847458,29.26,58.95333333
08-02-2022,SLOT-5,69.07816667,114.9322034,28.77666667,60.365
08-02-2022,SLOT-6,46.9685,89.74137931,28.145,62.51166667
08-02-2022,SLOT-7,43.98433333,81.22033898,27.73,63.85
08-02-2022,SLOT-8,68.204,99.55932203,27.355,64.66166667
08-02-2022,SLOT-9,44.40816667,91.71186441,27.21333333,64.305
08-02-2022,SLOT-10,28.59694915,68.89830508,26.54067797,66.15762712
08-02-2022,SLOT-11,25.27866667,50.28813559,26.35666667,66.26833333
08-02-2022,SLOT-12,23.20466667,44.55932203,26.22,66.44833333
08-02-2022,SLOT-13,20.02101695,40.15254237,25.98983051,66.94237288
08-02-2022,SLOT-14,18.624,36.13559322,25.95833333,67.635
08-02-2022,SLOT-15,16.8020339,36.25423729,27.37288136,63.91355932
08-02-2022,SLOT-16,15.58533333,36,32.86333333,48.57666667
08-02-2022,SLOT-17,15.41183333,37.91525424,36.48833333,38.08333333
08-02-2022,SLOT-18,16.28333333,44.3559322,37.78333333,34.44166667
08-02-2022,SLOT-19,16.9475,49.88135593,39.66833333,33.28333333
08-02-2022,SLOT-20,17.06366667,43.03389831,38.81,35.68
08-02-2022,SLOT-21,16.50316667,39.24137931,37.625,37.45666667
08-02-2022,SLOT-22,16.35916667,40.18644068,36.42166667,37.91666667
08-02-2022,SLOT-22,16.35916667,40.18644068,36.42166667,37.91666667
08-02-2022,SLOT-24,17.21033333,44.52542373,32.89,46.1
09-02-2022,SLOT-1,19.40610169,48.81034483,30.50677966,53.26271186
09-02-2022,SLOT-2,23.55233333,63.20338983,29.49666667,56.895
09-02-2022,SLOT-3,24.13166667,59.42372881,29,57.995
09-02-2022,SLOT-4,30.122,82.76271186,28.45833333,58.67
09-02-2022,SLOT-5,37.242,106.3898305,27.79833333,59.79333333
09-02-2022,SLOT-6,57.72633333,129.6779661,27.26833333,60.925
09-02-2022,SLOT-7,28.536,75.55932203,26.805,62.43
09-02-2022,SLOT-8,30.14,74.72881356,26.38,63.18333333
09-02-2022,SLOT-9,19.188,69.05084746,25.78333333,64.83666667
09-02-2022,SLOT-10,22.59898305,74.38983051,25.5440678,65.3220339
09-02-2022,SLOT-11,16.009,54.22413793,25.19333333,65.87333333
09-02-2022,SLOT-12,11.17421053,45.10169492,25.2,65.98245614
09-02-2022,SLOT-13,11.55983051,47.11864407,25.31864407,65.34067797
09-02-2022,SLOT-14,9.520166667,37.88135593,25.615,64.76166667
09-02-2022,SLOT-15,8.752666667,34.33898305,28.09,58.53166667
09-02-2022,SLOT-16,10.2195,40.44067797,31.36333333,50.51666667
09-02-2022,SLOT-17,11.61745763,46.47457627,35.41016949,40.90338983
09-02-2022,SLOT-18,13.34966667,50.23728814,39.655,31.73666667
09-02-2022,SLOT-19,15.22683333,51.28813559,40.20333333,30.385
09-02-2022,SLOT-20,16.5335,50.44067797,39.32666667,31.27
09-02-2022,SLOT-21,15.70933333,45.98305085,37.885,34.975
09-02-2022,SLOT-22,16.12433333,43.49152542,35.99666667,40.85166667
09-02-2022,SLOT-22,16.12433333,43.49152542,35.99666667,40.85166667
09-02-2022,SLOT-24,17.75683333,45.89830508,32.675,46.59833333
10-02-2022,SLOT-1,17.73271186,47.29824561,30.36101695,51.03389831
10-02-2022,SLOT-2,20.04633333,57.76271186,29.44166667,53.345
10-02-2022,SLOT-3,18.94133333,51.93220339,28.95166667,51.95
10-02-2022,SLOT-4,21.53333333,57.83050847,28.305,52.27
10-02-2022,SLOT-5,22.075,61.20338983,27.575,53.14666667
10-02-2022,SLOT-6,28.58366667,90.88135593,26.96,54.44333333
10-02-2022,SLOT-7,29.5285,82.47457627,26.36833333,55.715
10-02-2022,SLOT-8,30.861,84.55932203,26.41333333,53.715
10-02-2022,SLOT-9,21.3515,70.57627119,25.95666667,54.74
10-02-2022,SLOT-10,15.92864407,62.74576271,25.89491525,55.14237288
10-02-2022,SLOT-11,11.09155172,53.18644068,25.2362069,58.14827586
10-02-2022,SLOT-12,12.10166667,56.93103448,25.19666667,63.01333333
10-02-2022,SLOT-13,15.12050847,64.3220339,24.65084746,65.32372881
10-02-2022,SLOT-14,13.35883333,58.10169492,25.39,63.63
10-02-2022,SLOT-15,12.55847458,52.03389831,29.88135593,53.00169492
10-02-2022,SLOT-16,11.61566667,49.38983051,35.135,39.90666667
10-02-2022,SLOT-17,11.21333333,47.20338983,38.165,29.985
10-02-2022,SLOT-18,12.5835,53.61016949,40.07,29.29
10-02-2022,SLOT-19,13.74133333,59.13559322,41.54666667,27.65166667
10-02-2022,SLOT-20,15.17316667,69.86440678,41.975,28.70166667
10-02-2022,SLOT-21,15.96983333,75.71186441,40.195,32.11166667
10-02-2022,SLOT-22,16.94066667,82.57627119,38.465,33.89166667
10-02-2022,SLOT-22,16.94066667,82.57627119,38.465,33.89166667
10-02-2022,SLOT-24,24.62766667,94.01724138,35.075,40.77833333
