Date,Slot No.,RefSt,Sensor_O3,Temp,RelHum
21-01-2022,SLOT-1,59.02186441,111.5172414,28.74915254,56.22881356
21-01-2022,SLOT-2,51.84283333,119.440678,28.30333333,54.82666667
21-01-2022,SLOT-3,55.217,109.6779661,27.915,53.77833333
21-01-2022,SLOT-4,57.24716667,103.9322034,27.18666667,55.91833333
21-01-2022,SLOT-5,67.13733333,88.66101695,26.61666667,58.18666667
21-01-2022,SLOT-6,63.88783333,89.3220339,26.28,61.79666667
21-01-2022,SLOT-7,67.79333333,85.81355932,25.85833333,66.06833333
21-01-2022,SLOT-8,59.0115,86.61016949,25.72166667,66.915
21-01-2022,SLOT-9,34.2465,76.74137931,25.60666667,67.29
21-01-2022,SLOT-10,30.38116667,67.6440678,25.255,67.545
21-01-2022,SLOT-11,27.48066667,60.15789474,27.02666667,63.06833333
24-01-2022,SLOT-11,385.9817391,58.47826087,26.43913043,58.47391304
24-01-2022,SLOT-12,261.9791525,56.15254237,28.63220339,52.96101695
24-01-2022,SLOT-13,203.3978333,42.06779661,32.025,43.17833333
24-01-2022,SLOT-14,208.3217007,39.15151515,35.25170068,30.81360544
24-01-2022,SLOT-18,181.6730508,48.96551724,37.88644068,25.78983051
24-01-2022,SLOT-19,188.9172414,52.88135593,38.8,25.1
27-01-2022,SLOT-11,131.8941176,66.3220339,38.8,25.1
27-01-2022,SLOT-12,123.1498333,68.89830508,36.92333333,28.61666667
27-01-2022,SLOT-13,133.0503448,68.13559322,30.92586207,42.35
27-01-2022,SLOT-14,133.7185,72.83050847,34.74,33.63666667
27-01-2022,SLOT-15,133.1975,76.06779661,38.07,28.88666667
27-01-2022,SLOT-16,116.1216667,68.44827586,38.32,28.43833333
27-01-2022,SLOT-17,121.8005085,72.98305085,38.81016949,28.58644068
27-01-2022,SLOT-18,128.3913559,80.61016949,38.98305085,30.97457627
27-01-2022,SLOT-19,139.0045,84.47457627,37.90666667,36.71666667
27-01-2022,SLOT-20,147.6153333,79.74576271,35.9,40.09833333
27-01-2022,SLOT-21,150.8018333,80.84745763,33.73666667,42.23166667
27-01-2022,SLOT-22,150.6063333,97.55932203,31.81,46.37666667
27-01-2022,SLOT-22,150.6063333,97.55932203,31.81,46.37666667
27-01-2022,SLOT-24,144.2853333,99.72881356,30.46333333,50.83
28-01-2022,SLOT-1,131.9037288,99.96551724,30.23728814,51.20169492
28-01-2022,SLOT-2,108.7118333,96.28813559,29.69833333,53.15166667
28-01-2022,SLOT-3,96.68966667,97.76271186,29.32166667,54.03333333
28-01-2022,SLOT-4,62.90383333,99.38983051,28.93166667,51.885
28-01-2022,SLOT-5,67.8595,101.8305085,28.91166667,45.425
28-01-2022,SLOT-6,97.1715,98,28.185,45.53833333
28-01-2022,SLOT-7,112.1271667,85.10344828,27.955,45.51333333
28-01-2022,SLOT-8,112.8803333,80.77966102,27.67833333,45.18833333
28-01-2022,SLOT-9,116.737931,77.08474576,27.52413793,45.13275862
28-01-2022,SLOT-10,120.8598276,72.27586207,27.9637931,45.23793103
28-01-2022,SLOT-11,113.1781356,72.10169492,29.01016949,43.13898305
28-01-2022,SLOT-12,99.21864407,71.05084746,31.50508475,39.80508475
28-01-2022,SLOT-13,86.50785714,68.40677966,34.58571429,35.05
28-01-2022,SLOT-14,76.92090909,63.88135593,35.49090909,33.85454545
29-01-2022,SLOT-11,74.44769231,80.31578947,36.50769231,32.21538462
29-01-2022,SLOT-12,63.16372881,65.93103448,37.24745763,30.86779661
29-01-2022,SLOT-13,55.14655172,61.86440678,39.47931034,27.51206897
29-01-2022,SLOT-14,44.07083333,52.57627119,38.31833333,26.83833333
29-01-2022,SLOT-15,35.485,44.59322034,38.92333333,24.91166667
29-01-2022,SLOT-16,32.914,40.62711864,40.00666667,22.82
29-01-2022,SLOT-17,30.35933333,38.44067797,39.91166667,22.27833333
29-01-2022,SLOT-18,48.757,55.27118644,39.26166667,22.955
29-01-2022,SLOT-19,68.5545,77.93220339,38.845,23.1
29-01-2022,SLOT-20,60.7875,74.54237288,38.22333333,24.725
29-01-2022,SLOT-21,64.907,76.25423729,35.12333333,40.395
29-01-2022,SLOT-22,66.183,78.98305085,32.25,43.86333333
29-01-2022,SLOT-22,66.183,78.98305085,32.25,43.86333333
29-01-2022,SLOT-24,77.79866667,95.96551724,30.735,48.10333333
30-01-2022,SLOT-1,56.27288136,78.20689655,30.13050847,48.34067797
30-01-2022,SLOT-2,56.52033333,77.77966102,29.57,47.57166667
30-01-2022,SLOT-3,52.45616667,73.79661017,28.755,52.49833333
30-01-2022,SLOT-4,55.35966667,75.15254237,28.15,54.685
30-01-2022,SLOT-5,45.732,74.03389831,27.87333333,54.21166667
30-01-2022,SLOT-6,36.27,69.23728814,27.575,53.69
30-01-2022,SLOT-7,35.69966667,69.6440678,27.13166667,54.39333333
30-01-2022,SLOT-8,28.48916667,66,26.89333333,49.32166667
30-01-2022,SLOT-9,29.56933333,68.23728814,27.01833333,45.70666667
30-01-2022,SLOT-10,32.04966667,65.15254237,27.32833333,42.44333333
30-01-2022,SLOT-11,32.05440678,59.74576271,30.9,34.9220339
30-01-2022,SLOT-12,33.05966667,58.25862069,33.62833333,32.60166667
30-01-2022,SLOT-13,31.25633333,52.3559322,37.88,24.67
30-01-2022,SLOT-14,15.87483333,45.06779661,40.795,21.92333333
30-01-2022,SLOT-15,16.46618182,33.74576271,40.60727273,22.6
30-01-2022,SLOT-16,29.62716667,49.89830508,42.50833333,20.705
30-01-2022,SLOT-17,44.15983333,70.15254237,42.31166667,20.405
30-01-2022,SLOT-18,44.96316667,77.11864407,41.11666667,22.05
30-01-2022,SLOT-19,44.88107143,82.40677966,39.525,32.75892857
30-01-2022,SLOT-20,45.48933333,80.54237288,36.72,38.59666667
30-01-2022,SLOT-21,53.347,84.49152542,34.98333333,38.405
30-01-2022,SLOT-22,52.86033333,86.61016949,32.15333333,43.57166667
30-01-2022,SLOT-22,52.86033333,86.61016949,32.15333333,43.57166667
30-01-2022,SLOT-24,51.96883333,86.59322034,30.58333333,50.93666667
31-01-2022,SLOT-1,48.88322034,95.44827586,29.74067797,54.01864407
31-01-2022,SLOT-2,52.41633333,107.3898305,29.50166667,51.09666667
31-01-2022,SLOT-3,41.348,99.72881356,29.105,52.56833333
31-01-2022,SLOT-4,20.815,82.08474576,28.54,56.90666667
31-01-2022,SLOT-5,20.28133333,79.42372881,28.06833333,57.41666667
31-01-2022,SLOT-6,28.95466667,77.28813559,27.56666667,56.42166667
31-01-2022,SLOT-7,27.45516667,74.84745763,27.02166667,56.13
31-01-2022,SLOT-8,23.69933333,70.83050847,26.95666667,55.12833333
31-01-2022,SLOT-9,23.37766667,69.34482759,26.62166667,55.28666667
31-01-2022,SLOT-10,26.21491525,67.40677966,26.26271186,55.29830508
31-01-2022,SLOT-11,23.06366667,63.5625,29.58,47.96333333
31-01-2022,SLOT-12,19.90090909,52.74137931,32.76727273,39.38363636
31-01-2022,SLOT-13,21.86241379,51.28813559,36.42758621,33.95172414
31-01-2022,SLOT-14,28.693,62.91525424,39.17,29.86166667
31-01-2022,SLOT-15,27.70684211,61.86440678,43.23508772,22.04561404
31-01-2022,SLOT-16,22.459,54.44067797,44.11166667,24.62166667
31-01-2022,SLOT-17,27.56948276,63.20689655,41.87758621,30.26034483
31-01-2022,SLOT-18,28.34915254,65.86440678,40.19491525,30.2559322
31-01-2022,SLOT-19,34.49,74.81355932,38.17333333,32.17833333
31-01-2022,SLOT-20,44.16,92.79661017,37.08333333,32.91833333
31-01-2022,SLOT-21,49.97066667,102.4915254,34.80333333,38.20833333
31-01-2022,SLOT-22,50.48716667,117.5084746,32.07,47.08833333
31-01-2022,SLOT-22,50.48716667,117.5084746,32.07,47.08833333
31-01-2022,SLOT-24,61.93166667,136.0508475,30.18,54.125
01-02-2022,SLOT-1,58.29677966,131.5862069,29.71355932,55.14237288
01-02-2022,SLOT-2,50.65333333,113.4067797,29.08666667,56.90166667
01-02-2022,SLOT-3,47.31516667,112.8474576,28.5,58.21666667
01-02-2022,SLOT-4,40.36533333,98.18644068,28.105,57.93333333
01-02-2022,SLOT-5,25.756,79.03448276,27.64166667,59.02833333
01-02-2022,SLOT-6,25.45216667,78.27118644,27.21333333,60.635
01-02-2022,SLOT-7,25.71066667,77.81355932,26.91166667,59.415
01-02-2022,SLOT-8,29.0335,85.76271186,26.40666667,58.36666667
01-02-2022,SLOT-9,24.35483333,73.25423729,26.22666667,58.80833333
01-02-2022,SLOT-10,23.49898305,68.86440678,25.9220339,58.81864407
01-02-2022,SLOT-11,25.0316,69.22222222,29.314,51.684
01-02-2022,SLOT-13,24.85280702,69.75,36.74035088,30.83157895
01-02-2022,SLOT-14,27.30813559,69.88135593,32.41694915,42.16271186
01-02-2022,SLOT-15,30.51916667,70.22033898,36.14333333,32.515
01-02-2022,SLOT-16,26.714,64.89830508,33.08666667,40.48333333
01-02-2022,SLOT-17,27.42965517,54.25423729,35.54137931,34.2137931
01-02-2022,SLOT-18,28.06033333,59.59322034,33.83,38.40833333
01-02-2022,SLOT-19,37.77322034,73.59322034,35.00338983,35.91864407
01-02-2022,SLOT-20,41.24283333,77.20338983,34.61166667,36.045
01-02-2022,SLOT-21,35.92866667,78.3559322,34.355,37.82833333
01-02-2022,SLOT-22,43.52566667,87.54237288,35.34833333,33.98333333
01-02-2022,SLOT-22,43.52566667,87.54237288,35.34833333,33.98333333
01-02-2022,SLOT-24,50.3175,103.5517241,36.11833333,32.18166667
02-02-2022,SLOT-1,46.62338983,92.77586207,32.91016949,41.30847458
02-02-2022,SLOT-2,45.69183333,94.01694915,36.61,31.24833333
02-02-2022,SLOT-3,51.52983333,95.25423729,32.48166667,41.95833333
02-02-2022,SLOT-4,30.32233333,84.52542373,36.32333333,32.035
02-02-2022,SLOT-5,25.41766667,78.22033898,32.88833333,41.02166667
02-02-2022,SLOT-6,42.32283333,97.94915254,35.78333333,33.53333333
02-02-2022,SLOT-7,53.87533333,115.1694915,33.48166667,39.375
02-02-2022,SLOT-8,38.44783333,101.6724138,35.28166667,35.01833333
02-02-2022,SLOT-9,28.34233333,81.81355932,34.12,37.5
02-02-2022,SLOT-10,34.88147541,83.88135593,34.8,36.52295082
02-02-2022,SLOT-12,20.97444444,66,36.44444444,30.48888889
02-02-2022,SLOT-13,30.33433333,78.44067797,37.92,27.80166667
02-02-2022,SLOT-14,27.38465517,77.08474576,38.01896552,27.65344828
02-02-2022,SLOT-15,24.39383333,62.66101695,40.32333333,26.88333333
02-02-2022,SLOT-16,21.85416667,58.16949153,41.93833333,29.28333333
02-02-2022,SLOT-17,31.7695,64.79661017,39.72,31.75666667
02-02-2022,SLOT-18,39.79283333,65.72881356,37.88666667,34.41
02-02-2022,SLOT-19,51.4905,75.3559322,36.125,38.08666667
02-02-2022,SLOT-20,56.49083333,87.86440678,34.665,46.58166667
02-02-2022,SLOT-21,64.93233333,96.47457627,32.985,52.78333333
02-02-2022,SLOT-22,77.92983333,111.2711864,30.98833333,58.24
02-02-2022,SLOT-22,77.92983333,111.2711864,30.98833333,58.24
02-02-2022,SLOT-24,86.5795,138.0847458,29.95,61.78666667
03-02-2022,SLOT-1,95.22966102,149.3793103,29.76101695,62.26610169
03-02-2022,SLOT-2,108.7711667,160.9655172,29.04166667,63.83
03-02-2022,SLOT-3,111.8995,164.4067797,28.52,65.305
03-02-2022,SLOT-4,105.2236667,167.0508475,28.00333333,65.93666667
03-02-2022,SLOT-5,94.99,153.6779661,27.728,66.836
03-02-2022,SLOT-8,440.4085,141.2881356,27.685,66.98
03-02-2022,SLOT-9,109.7836667,129.7118644,27.51,66.97166667
03-02-2022,SLOT-10,46.56224138,102.9152542,27.25689655,67.25689655
03-02-2022,SLOT-11,39.49466667,80.79661017,26.62,69.53
03-02-2022,SLOT-12,30.04016667,66.59322034,26.50166667,70.53666667
03-02-2022,SLOT-13,29.74316667,65.06779661,26.13833333,71.76
03-02-2022,SLOT-14,30.1365,66.70689655,26.43166667,70.57166667
03-02-2022,SLOT-15,29.37816667,58.74576271,28.12833333,65.13333333
03-02-2022,SLOT-16,29.40017241,61.33898305,33.02241379,50.87586207
03-02-2022,SLOT-17,34.209,67.50847458,36.95,40.335
03-02-2022,SLOT-18,35.343,73.25423729,37.95666667,34.99333333
03-02-2022,SLOT-19,47.931,85.03389831,39.47833333,33.58833333
03-02-2022,SLOT-20,59.12516667,94.05084746,39.31833333,34.32
03-02-2022,SLOT-21,53.85233333,93.05084746,37.485,35.71166667
03-02-2022,SLOT-22,65.55783333,106.8644068,36.38666667,39.33833333
03-02-2022,SLOT-22,65.55783333,106.8644068,36.38666667,39.33833333
03-02-2022,SLOT-24,68.07133333,107.3448276,32.77666667,48.30666667
04-02-2022,SLOT-1,63.99389831,98.84482759,30.7559322,55.59491525
04-02-2022,SLOT-2,47.49366667,77.40677966,29.63666667,58.98666667
04-02-2022,SLOT-3,60.4815,85.59322034,29.21666667,60.41
04-02-2022,SLOT-4,92.79433333,126.5423729,29.13166667,61.04833333
04-02-2022,SLOT-5,84.43166667,115.6949153,28.50833333,62.72166667
04-02-2022,SLOT-6,70.128,104.3559322,28.47166667,62.60333333
04-02-2022,SLOT-7,67.39166667,103.1186441,28.05666667,62.36166667
04-02-2022,SLOT-8,53.16298246,92,27.68070175,62.24736842
04-02-2022,SLOT-9,40.49916667,79.01694915,26.89833333,64.895
04-02-2022,SLOT-10,37.92810345,65.20338983,26.12758621,68.08793103
04-02-2022,SLOT-11,54.87851852,43.71186441,25.91481481,68.53888889
04-02-2022,SLOT-12,22.2325,37.3220339,26.05166667,67.46333333
04-02-2022,SLOT-13,21.88070175,37.06779661,25.98070175,67.33684211
04-02-2022,SLOT-14,20.72413793,32.38983051,26.37413793,66.6862069
04-02-2022,SLOT-15,21.876,27.10169492,28.255,60.74333333
04-02-2022,SLOT-16,21.7335,25.46551724,33.11166667,47.835
04-02-2022,SLOT-17,21.94916667,25.89830508,36.2,36.81666667
04-02-2022,SLOT-18,24.79283333,29.74576271,37.41166667,32.42
04-02-2022,SLOT-19,31.7945,31.03389831,37.21833333,31.77833333
04-02-2022,SLOT-20,37.83633333,39.33898305,37.74833333,31.81
04-02-2022,SLOT-21,41.2095,39.81355932,36.925,33.145
04-02-2022,SLOT-22,44.933,51.05084746,35.43166667,34.80833333
04-02-2022,SLOT-22,44.933,51.05084746,35.43166667,34.80833333
04-02-2022,SLOT-24,40.587,41.74576271,32.495,42.63833333
05-02-2022,SLOT-1,48.58864407,57,30.12542373,48.66271186
05-02-2022,SLOT-2,43.6915,55.83050847,29.05666667,52.05
05-02-2022,SLOT-3,34.9385,54.74576271,28.595,53.44666667
05-02-2022,SLOT-4,38.004,54.6440678,28.23666667,54.57166667
05-02-2022,SLOT-5,38.9685,56.47457627,28.06666667,55.31
05-02-2022,SLOT-6,37.15133333,57.57627119,27.515,56.78333333
05-02-2022,SLOT-7,41.13233333,61.05084746,26.98666667,58.63666667
05-02-2022,SLOT-8,39.876,58.79661017,26.46333333,60.36666667
05-02-2022,SLOT-9,33.51533333,49.03389831,25.99,61.45333333
05-02-2022,SLOT-10,36.12016667,41.59322034,25.75666667,62.04666667
05-02-2022,SLOT-11,45.87101695,30.27118644,25.36610169,62.94576271
05-02-2022,SLOT-12,38.92813559,33.11864407,24.99491525,63.76440678
05-02-2022,SLOT-13,36.40830508,32.06779661,24.75254237,65.18813559
05-02-2022,SLOT-14,45.09189655,35.33898305,25.80344828,62.08965517
05-02-2022,SLOT-15,53.61183333,31.01694915,30.21833333,50.85833333
05-02-2022,SLOT-16,59.00216667,36.23728814,34.80666667,39.86166667
05-02-2022,SLOT-17,63.15516667,35.72413793,38.50666667,31.25166667
05-02-2022,SLOT-18,67.25166667,33.52542373,40.38833333,28.50166667
05-02-2022,SLOT-19,77.318,39.6440678,40.98166667,27.785
05-02-2022,SLOT-20,87.80166667,60.77966102,39.61333333,31.04166667
05-02-2022,SLOT-21,88.855,55.69491525,37.715,34.57333333
05-02-2022,SLOT-22,97.195,56.89830508,36.27166667,37.71333333
05-02-2022,SLOT-22,97.195,56.89830508,36.27166667,37.71333333
05-02-2022,SLOT-24,111.1305,65.96610169,32.79666667,44.92166667
06-02-2022,SLOT-1,106.4677966,70.65517241,30.57288136,50.92542373
06-02-2022,SLOT-2,112.7536667,59.61016949,29.42,54.17666667
06-02-2022,SLOT-3,102.2626667,64.72881356,28.72166667,56.04666667
06-02-2022,SLOT-4,99.1965,62.50847458,28.40333333,57.77166667
06-02-2022,SLOT-5,84.29183333,60.67241379,28.04333333,59.155
06-02-2022,SLOT-6,88.5315,67.62711864,27.595,60.76333333
06-02-2022,SLOT-7,81.22183333,63.37288136,27.08166667,62.22333333
06-02-2022,SLOT-8,79.33983051,62.40677966,26.44745763,64.07457627
06-02-2022,SLOT-9,68.40666667,50.3220339,26.16833333,64.21333333
06-02-2022,SLOT-10,61.107,55.13559322,25.675,65.62833333
06-02-2022,SLOT-11,69.65083333,51.3220339,25.21166667,67.03333333
06-02-2022,SLOT-12,70.10932203,48.40677966,25.0440678,66.8
06-02-2022,SLOT-13,79.49466667,51.74576271,24.87333333,66.605
06-02-2022,SLOT-14,78.309,48.3220339,25.90166667,64.705
06-02-2022,SLOT-15,76.57745763,47.47457627,31.05084746,51.3779661
06-02-2022,SLOT-16,76.94372881,50.3220339,34.38983051,42.87627119
06-02-2022,SLOT-17,68.11133333,51.6440678,39.11333333,34.505
06-02-2022,SLOT-18,88.488,56.69491525,40.46333333,30.73166667
06-02-2022,SLOT-19,105.0445,65.54237288,40.20166667,31.25833333
06-02-2022,SLOT-20,116.8551667,71.5862069,39.24333333,33.03
06-02-2022,SLOT-21,118.8801667,70.81355932,37.60666667,36.18
06-02-2022,SLOT-22,122.8876667,73.94915254,36.14,38.96833333
06-02-2022,SLOT-22,122.8876667,73.94915254,36.14,38.96833333
06-02-2022,SLOT-24,119.784,102.2372881,33.75,46.475
07-02-2022,SLOT-1,118.2622034,80.32758621,31.41355932,53.26949153
07-02-2022,SLOT-2,121.8258333,69.79661017,30.38833333,56.115
07-02-2022,SLOT-3,127.151,76.77966102,29.855,57.81333333
07-02-2022,SLOT-4,155.9103333,99.52542373,29.495,58.77666667
07-02-2022,SLOT-5,143.629,91.89830508,29.03666667,60.25
07-02-2022,SLOT-6,118.8381667,81.54237288,28.71833333,60.92666667
07-02-2022,SLOT-7,105.04,80.72881356,28.53,61.22
07-02-2022,SLOT-8,88.1975,86.76271186,28.18333333,62.07666667
07-02-2022,SLOT-9,59.38233333,67.83050847,27.58333333,64.13833333
07-02-2022,SLOT-10,67.95616667,64.25862069,26.805,67.55166667
07-02-2022,SLOT-11,71.28566667,65.05084746,26.65166667,68.21333333
07-02-2022,SLOT-12,72.28559322,69.59322034,26.60338983,68.09491525
07-02-2022,SLOT-13,65.32357143,60.84745763,26.45535714,67.2125
07-02-2022,SLOT-14,61.29866667,53.77966102,26.69166667,65.96833333
07-02-2022,SLOT-15,83.10912281,61.76271186,29.34035088,57.43333333
07-02-2022,SLOT-16,80.73436364,61.62711864,33.02181818,47.89636364
07-02-2022,SLOT-17,82.03813559,62.27118644,36.81864407,38.64237288
07-02-2022,SLOT-18,84.73016667,66.05172414,38.60166667,33.58666667
07-02-2022,SLOT-19,98.09847458,71.62711864,39.48983051,30.14915254
07-02-2022,SLOT-20,108.1795,70.42372881,39.49833333,30.55
07-02-2022,SLOT-21,110.6828333,75.05084746,38.72666667,35.40833333
07-02-2022,SLOT-22,110.1701667,76.77966102,36.50833333,38.73
07-02-2022,SLOT-22,110.1701667,76.77966102,36.50833333,38.73
07-02-2022,SLOT-24,120.2641667,77.59322034,33.18333333,46.35166667
08-02-2022,SLOT-1,130.9857627,88.51724138,31.10338983,53.16101695
08-02-2022,SLOT-2,146.0363333,125.4745763,30.18166667,56.53833333
08-02-2022,SLOT-3,129.8013333,115.4576271,29.755,57.9
08-02-2022,SLOT-4,142.0371667,131.8305085,29.26,58.95333333
08-02-2022,SLOT-5,152.6183333,136.3389831,28.77666667,60.365
08-02-2022,SLOT-6,128.596,101.5689655,28.145,62.51166667
08-02-2022,SLOT-7,116.5271667,92.72881356,27.73,63.85
08-02-2022,SLOT-8,134.1948333,112.8135593,27.355,64.66166667
08-02-2022,SLOT-9,126.6805,101.4745763,27.21333333,64.305
08-02-2022,SLOT-10,69.85711864,79.37288136,26.54067797,66.15762712
08-02-2022,SLOT-11,62.17166667,65.30508475,26.35666667,66.26833333
08-02-2022,SLOT-12,56.8325,57.91525424,26.22,66.44833333
08-02-2022,SLOT-13,50.24288136,51.28813559,25.98983051,66.94237288
08-02-2022,SLOT-14,48.373,45.15254237,25.95833333,67.635
08-02-2022,SLOT-15,45.81525424,46.42372881,27.37288136,63.91355932
08-02-2022,SLOT-16,42.94516667,45.15254237,32.86333333,48.57666667
08-02-2022,SLOT-17,44.015,47.37288136,36.48833333,38.08333333
08-02-2022,SLOT-18,47.50816667,55.93220339,37.78333333,34.44166667
08-02-2022,SLOT-19,50.04066667,63.05084746,39.66833333,33.28333333
08-02-2022,SLOT-20,55.475,53.76271186,38.81,35.68
08-02-2022,SLOT-21,53.92966667,49.63793103,37.625,37.45666667
08-02-2022,SLOT-22,54.17183333,51.57627119,36.42166667,37.91666667
08-02-2022,SLOT-22,54.17183333,51.57627119,36.42166667,37.91666667
08-02-2022,SLOT-24,54.85183333,56.44067797,32.89,46.1
09-02-2022,SLOT-1,59.06711864,61.68965517,30.50677966,53.26271186
09-02-2022,SLOT-2,67.71833333,75.76271186,29.49666667,56.895
09-02-2022,SLOT-3,68.85933333,72.79661017,29,57.995
09-02-2022,SLOT-4,78.04766667,95.71186441,28.45833333,58.67
09-02-2022,SLOT-5,82.81683333,119.8135593,27.79833333,59.79333333
09-02-2022,SLOT-6,103.0995,152.1525424,27.26833333,60.925
09-02-2022,SLOT-7,67.64666667,84.3220339,26.805,62.43
09-02-2022,SLOT-8,61.70716667,82.96610169,26.38,63.18333333
09-02-2022,SLOT-9,32.34533333,77.86440678,25.78333333,64.83666667
09-02-2022,SLOT-10,39.27220339,82.86440678,25.5440678,65.3220339
09-02-2022,SLOT-11,34.09383333,65.72413793,25.19333333,65.87333333
09-02-2022,SLOT-12,25.63140351,56.91525424,25.2,65.98245614
09-02-2022,SLOT-13,28.65813559,58.86440678,25.31864407,65.34067797
09-02-2022,SLOT-14,26.17316667,46.79661017,25.615,64.76166667
09-02-2022,SLOT-15,24.5075,40.77966102,28.09,58.53166667
09-02-2022,SLOT-16,30.70433333,49.93220339,31.36333333,50.51666667
09-02-2022,SLOT-17,35.23576271,58.3220339,35.41016949,40.90338983
09-02-2022,SLOT-18,40.43916667,62.84745763,39.655,31.73666667
09-02-2022,SLOT-19,48.16633333,64.27118644,40.20333333,30.385
09-02-2022,SLOT-20,55.08383333,64.03389831,39.32666667,31.27
09-02-2022,SLOT-21,49.19033333,58.3220339,37.885,34.975
09-02-2022,SLOT-22,54.226,54.86440678,35.99666667,40.85166667
09-02-2022,SLOT-22,54.226,54.86440678,35.99666667,40.85166667
09-02-2022,SLOT-24,55.6505,58.40677966,32.675,46.59833333
10-02-2022,SLOT-1,53.40847458,60.43859649,30.36101695,51.03389831
10-02-2022,SLOT-2,54.45983333,72.16949153,29.44166667,53.345
10-02-2022,SLOT-3,52.13683333,66.59322034,28.95166667,51.95
10-02-2022,SLOT-4,54.72783333,73.61016949,28.305,52.27
10-02-2022,SLOT-5,56.481,75.08474576,27.575,53.14666667
10-02-2022,SLOT-6,56.529,104.3559322,26.96,54.44333333
10-02-2022,SLOT-7,57.2125,91.6440678,26.36833333,55.715
10-02-2022,SLOT-8,62.77766667,93.27118644,26.41333333,53.715
10-02-2022,SLOT-9,47.6865,79.33898305,25.95666667,54.74
10-02-2022,SLOT-10,37.30576271,74,25.89491525,55.14237288
10-02-2022,SLOT-11,26.95603448,65.81355932,25.2362069,58.14827586
10-02-2022,SLOT-12,28.83816667,69.17241379,25.19666667,63.01333333
10-02-2022,SLOT-13,33.56932203,75.25423729,24.65084746,65.32372881
10-02-2022,SLOT-14,33.285,70.88135593,25.39,63.63
10-02-2022,SLOT-15,32.09389831,65.98305085,29.88135593,53.00169492
10-02-2022,SLOT-16,32.521,62.13559322,35.135,39.90666667
10-02-2022,SLOT-17,33.60966667,59.49152542,38.165,29.985
10-02-2022,SLOT-18,35.4,67.52542373,40.07,29.29
10-02-2022,SLOT-19,41.61183333,71.57627119,41.54666667,27.65166667
10-02-2022,SLOT-20,44.65683333,78.27118644,41.975,28.70166667
10-02-2022,SLOT-21,47.8155,82.11864407,40.195,32.11166667
10-02-2022,SLOT-22,50.3105,89.01694915,38.465,33.89166667
10-02-2022,SLOT-22,50.3105,89.01694915,38.465,33.89166667
10-02-2022,SLOT-24,53.7215,103.9827586,35.075,40.77833333
11-02-2022,SLOT-1,50.31254237,97.01724138,32.2559322,47.08813559
11-02-2022,SLOT-2,52.23766667,102.8644068,31.13166667,51.82333333
11-02-2022,SLOT-3,44.37116667,102.3389831,30.655,53.025
11-02-2022,SLOT-4,36.9765,91.10169492,30.14666667,54.6
11-02-2022,SLOT-5,33.0965,85.89830508,29.59833333,55.05833333
11-02-2022,SLOT-6,33.928,88.11864407,29.12666667,56.08
11-02-2022,SLOT-7,28.19783333,90.84745763,28.83666667,57.385
11-02-2022,SLOT-8,31.07266667,97.05084746,28.30833333,59.09333333
11-02-2022,SLOT-9,33.02033333,99.30508475,27.75,60.60333333
11-02-2022,SLOT-10,31.91949153,96.89830508,27.63728814,58.63220339
11-02-2022,SLOT-11,28.35932203,78.69491525,27.55423729,58.09661017
11-02-2022,SLOT-12,20.439,60.83050847,27.44333333,55.21166667
11-02-2022,SLOT-13,18.29290909,60.91525424,27.93090909,50.32
11-02-2022,SLOT-14,19.24067797,60.82758621,28.51864407,48.35932203
11-02-2022,SLOT-15,19.88789474,61.54237288,31.39824561,41.93157895
11-02-2022,SLOT-16,20.868,65.37288136,35.73272727,34.83454545
11-02-2022,SLOT-17,22.16283333,67.03389831,38.77666667,27.36833333
11-02-2022,SLOT-18,24.60068966,73.59322034,39.22068966,23.59482759
11-02-2022,SLOT-19,26.37833333,75.56896552,41.45333333,20.92166667
11-02-2022,SLOT-20,31.92983333,84.98305085,42.30166667,19.53833333
11-02-2022,SLOT-21,32.0165,93.23728814,42.07833333,21.19
11-02-2022,SLOT-22,35.96333333,105.3728814,40.56666667,27.725
11-02-2022,SLOT-22,35.96333333,105.3728814,40.56666667,27.725
11-02-2022,SLOT-24,42.8655,110.559322,36.19833333,36.51333333
12-02-2022,SLOT-1,36.57186441,105.7241379,33.18474576,42.42372881
12-02-2022,SLOT-2,38.46933333,108.2542373,32.055,46.26666667
12-02-2022,SLOT-3,31.12966667,104.4745763,31.75666667,47.04833333
12-02-2022,SLOT-4,27.22566667,95.65517241,31.22,48.46833333
12-02-2022,SLOT-5,28.27333333,102.4745763,30.475,49.52333333
12-02-2022,SLOT-6,22.70433333,86.16949153,29.93833333,51.365
12-02-2022,SLOT-7,20.6165,72.71186441,29.46166667,52.84166667
12-02-2022,SLOT-8,19.00066667,68.52542373,28.515,55.665
12-02-2022,SLOT-9,20.627,70.22033898,28.65666667,51.955
12-02-2022,SLOT-10,19.99813559,67.47457627,28.79152542,45.77288136
12-02-2022,SLOT-11,26.2265,72.30508475,27.22833333,51.39833333
12-02-2022,SLOT-12,17.40833333,63.23728814,27.79666667,44.43166667
12-02-2022,SLOT-13,15.789,58.13793103,28.54166667,40.86333333
12-02-2022,SLOT-14,16.8645,59.83050847,29.29166667,39.77666667
12-02-2022,SLOT-15,16.67383333,56.23728814,32.67333333,33.67
12-02-2022,SLOT-16,19.86633333,60.06779661,37.11666667,27.41333333
