Date,Slot No.,AVG PM1,AVG PM2.5,AVG PM10
08-02-2022,SLOT-2,4.147242339832867,16.892298050139246,49.982172701949885
09-02-2022,SLOT-1,11.584769230769236,26.732965034965023,60.20012587412582
09-02-2022,SLOT-2,3.7299582172701915,13.575557103064067,41.63438718662956
10-02-2022,SLOT-1,7.788547486033525,20.85289106145252,49.11529329608949
10-02-2022,SLOT-2,5.921740947075209,15.324122562674104,41.10118384401115
11-02-2022,SLOT-1,7.429818688981869,15.457684797768485,35.32115760111578
11-02-2022,SLOT-2,6.0890482954545435,12.058494318181824,28.513338068181824
12-02-2022,SLOT-1,6.64505571030641,12.179874651810593,25.680376044568217
12-02-2022,SLOT-2,4.946416666666663,9.621916666666666,23.69461111111113
13-02-2022,SLOT-1,7.470653685674549,12.735660639777459,26.27333796940196
13-02-2022,SLOT-2,5.9239775910364125,10.82025210084033,25.90899159663867
14-02-2022,SLOT-1,10.718650904033396,16.86079276773296,29.926940194714902
14-02-2022,SLOT-2,5.400556328233657,10.328901251738529,26.0017802503477
15-02-2022,SLOT-1,11.992514204545449,19.06813920454546,33.867571022727276
15-02-2022,SLOT-2,4.184818577648762,9.509927431059497,27.58107402031932
16-02-2022,SLOT-1,10.399124820659964,19.235581061692994,38.629225251076036
16-02-2022,SLOT-2,3.170730337078651,7.302078651685395,21.453764044943824
17-02-2022,SLOT-1,6.005341701534167,11.513779637377967,26.498284518828402
17-02-2022,SLOT-2,1.506388888888889,3.7713194444444413,13.367972222222205
18-02-2022,SLOT-1,3.800210674157304,7.180589887640434,18.350126404494382
18-02-2022,SLOT-2,3.769326788218791,7.668162692847125,21.973408134642366
19-02-2022,SLOT-1,5.5944195804195775,9.398405594405594,20.901692307692326
19-02-2022,SLOT-2,6.156505681818183,10.43119318181819,24.905156249999994
20-02-2022,SLOT-1,7.782011577424026,11.779175108538364,21.86287988422576
20-02-2022,SLOT-2,5.093079178885634,8.636217008797653,21.218020527859235
21-02-2022,SLOT-1,9.951594746716687,15.612138836772974,28.501632270168848
21-02-2022,SLOT-2,4.04957413249211,8.405662460567823,25.96017350157728
22-02-2022,SLOT-1,5.365757142857149,10.41892857142857,27.330442857142824
22-02-2022,SLOT-2,5.569112081513825,11.43442503639011,32.65276564774378
23-02-2022,SLOT-1,10.872528735632192,19.85614942528737,45.008994252873585
23-02-2022,SLOT-2,4.440735294117647,8.142073529411762,21.589955882352932
24-02-2022,SLOT-1,7.549487179487186,12.306894586894588,26.477934472934482
24-02-2022,SLOT-2,5.8283477011494265,10.633002873563221,27.179353448275858
25-02-2022,SLOT-1,9.927041847041842,16.150101010101007,31.665685425685478
25-02-2022,SLOT-2,7.1541727672035105,13.051800878477312,30.370292825768658
26-02-2022,SLOT-1,7.323526011560692,12.018265895953757,23.91413294797688
26-02-2022,SLOT-2,3.9821807747489264,7.317704447632712,20.56050215208033
27-02-2022,SLOT-1,3.905092460881938,6.765064011379805,16.513399715504963
27-02-2022,SLOT-2,4.515042492917845,8.603852691218115,23.099277620396595
28-02-2022,SLOT-1,5.603839541547276,9.295272206303736,20.57339541547278
28-02-2022,SLOT-2,4.807959183673471,9.106734693877547,23.127463556851332
01-03-2022,SLOT-1,5.198411078717202,8.790422740524779,19.28986880466474
01-03-2022,SLOT-2,3.180858806404658,7.113464337700144,22.355327510917014
02-03-2022,SLOT-1,4.477241379310351,8.614407796101958,22.179220389805117
02-03-2022,SLOT-2,4.5083035714285735,8.894404761904763,24.277604166666695
03-03-2022,SLOT-1,3.8949710982658914,6.744971098265901,16.534580924855476
03-03-2022,SLOT-2,1.8392871690427692,3.9017922606924644,14.863238289205697
04-03-2022,SLOT-1,2.4352894736842092,4.930789473684217,16.15315789473685
04-03-2022,SLOT-2,2.887820512820514,5.8888176638176635,18.15716524216525
05-03-2022,SLOT-1,3.6217556179775268,7.247429775280906,17.680955056179776
05-03-2022,SLOT-2,2.7581232492997194,6.356568627450983,19.446722689075646
06-03-2022,SLOT-1,0,0,0
06-03-2022,SLOT-2,0,0,0
06+B105059:B105229-03-2022,SLOT-1,0,0,0
06+B105059:B105229-03-2022,SLOT-2,0,0,0
06-03-2022,SLOT-1,3.2595921237693384,6.534683544303796,15.6776793248945
06-03-2022,SLOT-2,3.8514804469273756,7.6754329608938505,21.064287709497215
07-03-2022,SLOT-1,6.445,11.43,27.310000000000002
07-03-2022,SLOT-2,0,0,0
07+A106491:B106701-03-2022,SLOT-1,6.14,10.48,27.23
07+A106491:B106701-03-2022,SLOT-2,0,0,0
07-03-2022,SLOT-1,4.402068473609119,7.926875891583444,18.434194008559206
07-03-2022,SLOT-2,3.0268831168831176,6.072525252525253,17.286753246753246
08-03-2022,SLOT-1,3.423082489146164,6.522170767004343,15.604949348769907
08-03-2022,SLOT-2,4.528362068965514,8.446422413793105,21.85429597701149
09-03-2022,SLOT-1,10.198462643678152,16.613103448275876,31.71919540229883
09-03-2022,SLOT-2,5.236856725146197,8.98978070175439,20.665336257309953
10-03-2022,SLOT-1,13.491214285714276,21.406599999999997,37.6985285714286
10-03-2022,SLOT-2,6.856652046783635,10.983128654970761,24.061111111111117
11-03-2022,SLOT-1,16.71578643578643,25.12809523809526,40.20829725829724
11-03-2022,SLOT-2,8.922949640287776,13.493870503597133,26.90598561151079
12-03-2022,SLOT-1,16.817669902912638,26.51016181229775,44.127459546925564
12-03-2022,SLOT-2,5.65890554722639,10.109595202398795,24.89122938530735
13-03-2022,SLOT-1,7.612298850574711,12.370545977011494,25.44910919540228
13-03-2022,SLOT-2,4.487976366322011,8.312082717872968,23.2801920236337
14-03-2022,SLOT-1,5.028462897526507,8.561254416961134,19.099134275618365
14-03-2022,SLOT-2,6.8387074829931995,12.883605442176869,34.89557823129252
15-03-2022,SLOT-1,5.442222222222223,11.032962962962962,31.10814814814815
15-03-2022,SLOT-2,11.63041841004183,18.04150627615064,34.207991631799146
16-03-2022,SLOT-1,23.426496945010157,35.92405295315683,53.31767820773932
16-03-2022,SLOT-2,6.623985401459849,13.088335766423368,31.569912408759144
17-03-2022,SLOT-1,14.340320232896653,24.715298398835518,46.54519650655021
17-03-2022,SLOT-2,5.844908256880737,13.946651376146788,36.082966360856254
